Time,Time on GPS Adjusted to remove rounding error,Time correction for Layback,Corrected time,Rounded to nearest second,Transect,Long,Lat,Matched_image_name,Date-time,Speed,Unknown2,Date,NA,Unknown3,Unknown4,Date,
10:31:15,10:31:15,#N/A,#N/A,#N/A,NA,115.208675,33.58569667,#N/A,5/20/2020 10:31,1.21,89.89,200520,NA,NA,D*4A,200520,5120
10:31:16,10:31:16,#N/A,#N/A,#N/A,NA,115.2086817,33.58569667,#N/A,5/20/2020 10:31,1.15,87.87,200520,NA,NA,D*42,200520,5121
10:31:17,10:31:17,#N/A,#N/A,#N/A,NA,115.2086883,33.58569667,#N/A,5/20/2020 10:31,1.14,88.17,200520,NA,NA,D*4F,200520,5122
10:31:18,10:31:18,#N/A,#N/A,#N/A,NA,115.2086933,33.585695,#N/A,5/20/2020 10:31,0.97,83.1,200520,NA,NA,D*4C,200520,5123
10:31:19,10:31:19,#N/A,#N/A,#N/A,NA,115.2087033,33.58569333,#N/A,5/20/2020 10:31,1.25,82.54,200520,NA,NA,D*42,200520,5124
10:31:20,10:31:20,#N/A,#N/A,#N/A,NA,115.2087117,33.58569167,#N/A,5/20/2020 10:31,1.3,84.46,200520,NA,NA,D*4D,200520,5125
10:31:21,10:31:21,#N/A,#N/A,#N/A,NA,115.2087217,33.58569,#N/A,5/20/2020 10:31,1.35,84.78,200520,NA,NA,D*40,200520,5126
10:31:22,10:31:22,#N/A,#N/A,#N/A,NA,115.20873,33.58569,#N/A,5/20/2020 10:31,1.36,85.75,200520,NA,NA,D*47,200520,5127
10:31:23,10:31:23,#N/A,#N/A,#N/A,NA,115.2087383,33.58569,#N/A,5/20/2020 10:31,1.36,88.21,200520,NA,NA,D*46,200520,5128
10:31:24,10:31:24,#N/A,#N/A,#N/A,NA,115.208745,33.58568833,#N/A,5/20/2020 10:31,1.36,84.26,200520,NA,NA,D*49,200520,5129
10:31:25,10:31:25,#N/A,#N/A,#N/A,NA,115.208755,33.58568667,#N/A,5/20/2020 10:31,1.4,81,200520,NA,NA,D*4C,200520,5130
10:31:26,10:31:26,#N/A,#N/A,#N/A,NA,115.2087633,33.58568833,#N/A,5/20/2020 10:31,1.43,84.27,200520,NA,NA,D*46,200520,5131
10:31:27,10:31:27,#N/A,#N/A,#N/A,NA,115.2087733,33.58568667,#N/A,5/20/2020 10:31,1.48,83.88,200520,NA,NA,D*40,200520,5132
10:31:28,10:31:28,#N/A,#N/A,#N/A,NA,115.2087817,33.58568667,#N/A,5/20/2020 10:31,1.5,83.65,200520,NA,NA,D*48,200520,5133
10:31:29,10:31:29,#N/A,#N/A,#N/A,NA,115.2087883,33.585685,#N/A,5/20/2020 10:31,1.51,80.18,200520,NA,NA,D*49,200520,5134
10:31:30,10:31:30,#N/A,#N/A,#N/A,NA,115.208795,33.58568333,#N/A,5/20/2020 10:31,1.48,76.83,200520,NA,NA,D*45,200520,5135
10:31:31,10:31:31,#N/A,#N/A,#N/A,NA,115.2088017,33.58568,#N/A,5/20/2020 10:31,1.45,76.45,200520,NA,NA,D*43,200520,5136
10:31:32,10:31:32,#N/A,#N/A,#N/A,NA,115.2088067,33.58567667,#N/A,5/20/2020 10:31,1.4,75.88,200520,NA,NA,D*4C,200520,5137
10:31:33,10:31:33,#N/A,#N/A,#N/A,NA,115.2088133,33.58567333,#N/A,5/20/2020 10:31,1.16,74.62,200520,NA,NA,D*45,200520,5138
10:31:34,10:31:34,#N/A,#N/A,#N/A,NA,115.2088183,33.58567,#N/A,5/20/2020 10:31,1.14,74.55,200520,NA,NA,D*4A,200520,5139
10:31:35,10:31:35,#N/A,#N/A,#N/A,NA,115.2088267,33.58566667,#N/A,5/20/2020 10:31,1.14,74.84,200520,NA,NA,D*42,200520,5140
10:31:36,10:31:36,#N/A,#N/A,#N/A,NA,115.20883,33.58566667,#N/A,5/20/2020 10:31,1.2,75.77,200520,NA,NA,D*45,200520,5141
10:31:37,10:31:37,#N/A,#N/A,#N/A,NA,115.2088383,33.585665,#N/A,5/20/2020 10:31,1.36,81.74,200520,NA,NA,D*4F,200520,5142
10:31:38,10:31:38,#N/A,#N/A,#N/A,NA,115.208845,33.58566167,#N/A,5/20/2020 10:31,1.35,81.59,200520,NA,NA,D*46,200520,5143
10:31:39,10:31:39,#N/A,#N/A,#N/A,NA,115.20885,33.58566167,#N/A,5/20/2020 10:31,1.33,81.76,200520,NA,NA,D*4A,200520,5144
10:31:40,10:31:40,#N/A,#N/A,#N/A,NA,115.2088567,33.58566,#N/A,5/20/2020 10:31,1.32,81.75,200520,NA,NA,D*45,200520,5145
10:31:41,10:31:41,#N/A,#N/A,#N/A,NA,115.2088633,33.58565833,#N/A,5/20/2020 10:31,1.3,80.97,200520,NA,NA,D*44,200520,5146
10:31:42,10:31:42,#N/A,#N/A,#N/A,NA,115.20887,33.58565833,#N/A,5/20/2020 10:31,1.13,79.32,200520,NA,NA,D*46,200520,5147
10:31:43,10:31:43,#N/A,#N/A,#N/A,NA,115.208875,33.58565833,#N/A,5/20/2020 10:31,1.07,74.76,200520,NA,NA,D*48,200520,5148
10:31:44,10:31:44,#N/A,#N/A,#N/A,NA,115.20888,33.58565833,#N/A,5/20/2020 10:31,1.09,76.81,200520,NA,NA,D*46,200520,5149
10:31:45,10:31:45,#N/A,#N/A,#N/A,NA,115.2088867,33.58565833,#N/A,5/20/2020 10:31,1.13,78.46,200520,NA,NA,D*42,200520,5150
10:31:46,10:31:46,#N/A,#N/A,#N/A,NA,115.20889,33.58565833,#N/A,5/20/2020 10:31,1.06,77.4,200520,NA,NA,D*4A,200520,5151
10:31:47,10:31:47,#N/A,#N/A,#N/A,NA,115.2088967,33.58565667,#N/A,5/20/2020 10:31,1.03,78.48,200520,NA,NA,D*44,200520,5152
10:31:48,10:31:48,#N/A,#N/A,#N/A,NA,115.2089033,33.585655,#N/A,5/20/2020 10:31,1.05,77.37,200520,NA,NA,D*40,200520,5153
10:31:49,10:31:49,#N/A,#N/A,#N/A,NA,115.2089083,33.58565167,#N/A,5/20/2020 10:31,1.05,77.22,200520,NA,NA,D*40,200520,5154
10:31:50,10:31:50,#N/A,#N/A,#N/A,NA,115.2089133,33.58565167,#N/A,5/20/2020 10:31,1.04,76.49,200520,NA,NA,D*4E,200520,5155
10:31:51,10:31:51,#N/A,#N/A,#N/A,NA,115.2089217,33.58565167,#N/A,5/20/2020 10:31,1.07,87.68,200520,NA,NA,D*4B,200520,5156
10:31:52,10:31:52,#N/A,#N/A,#N/A,NA,115.2089283,33.58565167,#N/A,5/20/2020 10:31,1.23,87.6,200520,NA,NA,D*42,200520,5157
10:31:53,10:31:53,#N/A,#N/A,#N/A,NA,115.208935,33.58565,#N/A,5/20/2020 10:31,1.19,87.41,200520,NA,NA,D*4D,200520,5158
10:31:54,10:31:54,#N/A,#N/A,#N/A,NA,115.2089433,33.58564833,#N/A,5/20/2020 10:31,1.17,86.63,200520,NA,NA,D*4A,200520,5159
10:31:55,10:31:55,#N/A,#N/A,#N/A,NA,115.20895,33.58564667,#N/A,5/20/2020 10:31,1.22,87.33,200520,NA,NA,D*4F,200520,5160
10:31:56,10:31:56,#N/A,#N/A,#N/A,NA,115.208955,33.58564833,#N/A,5/20/2020 10:31,1.21,94.01,200520,NA,NA,D*4E,200520,5161
10:31:57,10:31:57,#N/A,#N/A,#N/A,NA,115.2089617,33.585645,#N/A,5/20/2020 10:31,1.19,93.28,200520,NA,NA,D*42,200520,5162
10:31:58,10:31:58,#N/A,#N/A,#N/A,NA,115.2089667,33.58564333,#N/A,5/20/2020 10:31,1.19,92.36,200520,NA,NA,D*4A,200520,5163
10:31:59,10:31:59,#N/A,#N/A,#N/A,NA,115.2089733,33.58564333,#N/A,5/20/2020 10:31,1.17,89.17,200520,NA,NA,D*48,200520,5164
10:32:00,10:32:00,#N/A,#N/A,#N/A,NA,115.2089783,33.58564167,#N/A,5/20/2020 10:32,1.14,88.67,200520,NA,NA,D*45,200520,5165
10:32:01,10:32:01,#N/A,#N/A,#N/A,NA,115.208985,33.58564,#N/A,5/20/2020 10:32,1.14,87.98,200520,NA,NA,D*4D,200520,5166
10:32:02,10:32:02,#N/A,#N/A,#N/A,NA,115.2089917,33.58563667,#N/A,5/20/2020 10:32,1.15,77.72,200520,NA,NA,D*46,200520,5167
10:32:03,10:32:03,#N/A,#N/A,#N/A,NA,115.209,33.585635,#N/A,5/20/2020 10:32,1.19,73.36,200520,NA,NA,D*47,200520,5168
10:32:04,10:32:04,#N/A,#N/A,#N/A,NA,115.2090033,33.58563167,#N/A,5/20/2020 10:32,1.2,72,200520,NA,NA,D*4B,200520,5169
10:32:05,10:32:05,#N/A,#N/A,#N/A,NA,115.20901,33.58562833,#N/A,5/20/2020 10:32,1.21,77.4,200520,NA,NA,D*40,200520,5170
10:32:06,10:32:06,#N/A,#N/A,#N/A,NA,115.209015,33.58562833,#N/A,5/20/2020 10:32,1.2,80.54,200520,NA,NA,D*40,200520,5171
10:32:07,10:32:07,#N/A,#N/A,#N/A,NA,115.2090217,33.58562667,#N/A,5/20/2020 10:32,1.19,83.77,200520,NA,NA,D*43,200520,5172
10:32:08,10:32:08,#N/A,#N/A,#N/A,NA,115.2090267,33.585625,#N/A,5/20/2020 10:32,1.16,85.09,200520,NA,NA,D*4A,200520,5173
10:32:09,10:32:09,#N/A,#N/A,#N/A,NA,115.2090333,33.585625,#N/A,5/20/2020 10:32,1.14,81.67,200520,NA,NA,D*40,200520,5174
10:32:10,10:32:10,#N/A,#N/A,#N/A,NA,115.2090383,33.585625,#N/A,5/20/2020 10:32,1.11,79.8,200520,NA,NA,D*47,200520,5175
10:32:11,10:32:11,#N/A,#N/A,#N/A,NA,115.2090433,33.58562333,#N/A,5/20/2020 10:32,1.09,75.55,200520,NA,NA,D*4F,200520,5176
10:32:12,10:32:12,#N/A,#N/A,#N/A,NA,115.2090483,33.58562,#N/A,5/20/2020 10:32,1.06,68.72,200520,NA,NA,D*43,200520,5177
10:32:13,10:32:13,#N/A,#N/A,#N/A,NA,115.209055,33.58562,#N/A,5/20/2020 10:32,1.07,69.38,200520,NA,NA,D*47,200520,5178
10:32:14,10:32:14,#N/A,#N/A,#N/A,NA,115.20906,33.58561833,#N/A,5/20/2020 10:32,1.08,70.06,200520,NA,NA,D*4C,200520,5179
10:32:15,10:32:15,#N/A,#N/A,#N/A,NA,115.2090667,33.58561667,#N/A,5/20/2020 10:32,1.1,70.6,200520,NA,NA,D*44,200520,5180
10:32:16,10:32:16,#N/A,#N/A,#N/A,NA,115.2090733,33.58561333,#N/A,5/20/2020 10:32,1.13,71.33,200520,NA,NA,D*4E,200520,5181
10:32:17,10:32:17,#N/A,#N/A,#N/A,NA,115.20908,33.58561333,#N/A,5/20/2020 10:32,1.15,76.7,200520,NA,NA,D*45,200520,5182
10:32:18,10:32:18,#N/A,#N/A,#N/A,NA,115.2090867,33.58561,#N/A,5/20/2020 10:32,1.15,75.12,200520,NA,NA,D*48,200520,5183
10:32:19,10:32:19,#N/A,#N/A,#N/A,NA,115.209095,33.58560833,#N/A,5/20/2020 10:32,1.15,76.07,200520,NA,NA,D*48,200520,5184
10:32:20,10:32:20,#N/A,#N/A,#N/A,NA,115.2091017,33.58560833,#N/A,5/20/2020 10:32,1.13,78.97,200520,NA,NA,D*44,200520,5185
10:32:21,10:32:21,#N/A,#N/A,#N/A,NA,115.2091083,33.58560833,#N/A,5/20/2020 10:32,1.12,80.63,200520,NA,NA,D*4C,200520,5186
10:32:22,10:32:22,#N/A,#N/A,#N/A,NA,115.2091167,33.58560833,#N/A,5/20/2020 10:32,1.1,81.01,200520,NA,NA,D*4C,200520,5187
10:32:23,10:32:23,#N/A,#N/A,#N/A,NA,115.2091233,33.58560667,#N/A,5/20/2020 10:32,1.1,75.39,200520,NA,NA,D*48,200520,5188
10:32:24,10:32:24,#N/A,#N/A,#N/A,NA,115.20913,33.585605,#N/A,5/20/2020 10:32,1.08,67.15,200520,NA,NA,D*40,200520,5189
10:32:25,10:32:25,#N/A,#N/A,#N/A,NA,115.2091383,33.58560333,#N/A,5/20/2020 10:32,1.08,69.03,200520,NA,NA,D*4D,200520,5190
10:32:26,10:32:26,#N/A,#N/A,#N/A,NA,115.209145,33.58560167,#N/A,5/20/2020 10:32,1.09,69.58,200520,NA,NA,D*46,200520,5191
10:32:27,10:32:27,#N/A,#N/A,#N/A,NA,115.209155,33.5856,#N/A,5/20/2020 10:32,1.12,75.42,200520,NA,NA,D*4F,200520,5192
10:32:28,10:32:28,#N/A,#N/A,#N/A,NA,115.2091633,33.58559833,#N/A,5/20/2020 10:32,1.15,76.93,200520,NA,NA,D*49,200520,5193
10:32:29,10:32:29,#N/A,#N/A,#N/A,NA,115.2091717,33.58559833,#N/A,5/20/2020 10:32,1.2,76.86,200520,NA,NA,D*49,200520,5194
10:32:30,10:32:30,#N/A,#N/A,#N/A,NA,115.20918,33.58559667,#N/A,5/20/2020 10:32,1.23,77.59,200520,NA,NA,D*49,200520,5195
10:32:31,10:32:31,#N/A,#N/A,#N/A,NA,115.2091883,33.58559667,#N/A,5/20/2020 10:32,1.22,82.91,200520,NA,NA,D*4D,200520,5196
10:32:32,10:32:32,#N/A,#N/A,#N/A,NA,115.2091967,33.58559333,#N/A,5/20/2020 10:32,1.2,83.19,200520,NA,NA,D*48,200520,5197
10:32:33,10:32:33,#N/A,#N/A,#N/A,NA,115.2092067,33.58559167,#N/A,5/20/2020 10:32,1.18,82.25,200520,NA,NA,D*40,200520,5198
10:32:34,10:32:34,#N/A,#N/A,#N/A,NA,115.2092167,33.58559167,#N/A,5/20/2020 10:32,1.18,83.15,200520,NA,NA,D*40,200520,5199
10:32:35,10:32:35,#N/A,#N/A,#N/A,NA,115.2092233,33.58559167,#N/A,5/20/2020 10:32,1.17,82.33,200520,NA,NA,D*4F,200520,5200
10:32:36,10:32:36,#N/A,#N/A,#N/A,NA,115.20923,33.58559167,#N/A,5/20/2020 10:32,1.16,78.91,200520,NA,NA,D*4C,200520,5201
10:32:37,10:32:37,#N/A,#N/A,#N/A,NA,115.2092367,33.58559167,#N/A,5/20/2020 10:32,1.13,73.31,200520,NA,NA,D*44,200520,5202
10:32:38,10:32:38,#N/A,#N/A,#N/A,NA,115.2092417,33.58559,#N/A,5/20/2020 10:32,1.09,70.88,200520,NA,NA,D*47,200520,5203
10:32:39,10:32:39,#N/A,#N/A,#N/A,NA,115.2092467,33.58559,#N/A,5/20/2020 10:32,1.07,71.36,200520,NA,NA,D*41,200520,5204
10:32:40,10:32:40,#N/A,#N/A,#N/A,NA,115.2092517,33.58558833,#N/A,5/20/2020 10:32,1.07,74.21,200520,NA,NA,D*45,200520,5205
10:32:41,10:32:41,#N/A,#N/A,#N/A,NA,115.2092567,33.58558833,#N/A,5/20/2020 10:32,1.07,79.53,200520,NA,NA,D*49,200520,5206
10:32:42,10:32:42,#N/A,#N/A,#N/A,NA,115.2092633,33.58558833,#N/A,5/20/2020 10:32,1.07,78.88,200520,NA,NA,D*41,200520,5207
10:32:43,10:32:43,#N/A,#N/A,#N/A,NA,115.2092683,33.58558667,#N/A,5/20/2020 10:32,1.08,77.38,200520,NA,NA,D*40,200520,5208
10:32:44,10:32:44,#N/A,#N/A,#N/A,NA,115.2092733,33.585585,#N/A,5/20/2020 10:32,1.06,77.79,200520,NA,NA,D*4A,200520,5209
10:32:45,10:32:45,#N/A,#N/A,#N/A,NA,115.2092783,33.58558333,#N/A,5/20/2020 10:32,1.04,77.91,200520,NA,NA,D*4D,200520,5210
10:32:46,10:32:46,#N/A,#N/A,#N/A,NA,115.2092833,33.58558167,#N/A,5/20/2020 10:32,1.03,71.39,200520,NA,NA,D*43,200520,5211
10:32:47,10:32:47,#N/A,#N/A,#N/A,NA,115.2092883,33.58557833,#N/A,5/20/2020 10:32,1.06,62.23,200520,NA,NA,D*43,200520,5212
10:32:48,10:32:48,#N/A,#N/A,#N/A,NA,115.209295,33.585575,#N/A,5/20/2020 10:32,1.26,63.13,200520,NA,NA,D*4A,200520,5213
10:32:49,10:32:49,#N/A,#N/A,#N/A,NA,115.2093017,33.58557333,#N/A,5/20/2020 10:32,1.32,63.72,200520,NA,NA,D*41,200520,5214
10:32:50,10:32:50,#N/A,#N/A,#N/A,NA,115.2093083,33.58556833,#N/A,5/20/2020 10:32,1.37,63.99,200520,NA,NA,D*4E,200520,5215
10:32:51,10:32:51,#N/A,#N/A,#N/A,NA,115.209315,33.58556667,#N/A,5/20/2020 10:32,1.36,65.51,200520,NA,NA,D*41,200520,5216
10:32:52,10:32:52,#N/A,#N/A,#N/A,NA,115.20932,33.58556333,#N/A,5/20/2020 10:32,1.33,65.15,200520,NA,NA,D*42,200520,5217
10:32:53,10:32:53,#N/A,#N/A,#N/A,NA,115.2093267,33.58556167,#N/A,5/20/2020 10:32,1.31,66.74,200520,NA,NA,D*4E,200520,5218
10:32:54,10:32:54,#N/A,#N/A,#N/A,NA,115.20933,33.58556167,#N/A,5/20/2020 10:32,1.13,68.12,200520,NA,NA,D*49,200520,5219
10:32:55,10:32:55,#N/A,#N/A,#N/A,NA,115.2093333,33.58556167,#N/A,5/20/2020 10:32,0.92,68.26,200520,NA,NA,D*45,200520,5220
10:32:56,10:32:56,#N/A,#N/A,#N/A,NA,115.2093367,33.58555833,#N/A,5/20/2020 10:32,0.87,67.09,200520,NA,NA,D*40,200520,5221
10:32:57,10:32:57,#N/A,#N/A,#N/A,NA,115.2093417,33.58555667,#N/A,5/20/2020 10:32,0.85,61.64,200520,NA,NA,D*48,200520,5222
10:32:58,10:32:58,#N/A,#N/A,#N/A,NA,115.2093467,33.585555,#N/A,5/20/2020 10:32,0.85,62.42,200520,NA,NA,D*4A,200520,5223
10:32:59,10:32:59,#N/A,#N/A,#N/A,NA,115.2093517,33.58555333,#N/A,5/20/2020 10:32,0.87,62.48,200520,NA,NA,D*4A,200520,5224
10:33:00,10:33:00,#N/A,#N/A,#N/A,NA,115.2093583,33.58555,#N/A,5/20/2020 10:33,0.9,64.36,200520,NA,NA,D*4D,200520,5225
10:33:01,10:33:01,#N/A,#N/A,#N/A,NA,115.2093667,33.58554833,#N/A,5/20/2020 10:33,0.93,67.56,200520,NA,NA,D*44,200520,5226
10:33:02,10:33:02,#N/A,#N/A,#N/A,NA,115.2093733,33.58554667,#N/A,5/20/2020 10:33,0.98,70.43,200520,NA,NA,D*4B,200520,5227
10:33:03,10:33:03,#N/A,#N/A,#N/A,NA,115.2093833,33.58554667,#N/A,5/20/2020 10:33,1.03,75.43,200520,NA,NA,D*49,200520,5228
10:33:04,10:33:04,#N/A,#N/A,#N/A,NA,115.2093917,33.585545,#N/A,5/20/2020 10:33,1.08,75.69,200520,NA,NA,D*47,200520,5229
10:33:05,10:33:05,00:00:25,10:33:30,10:33:30,HPZT3,115.2093983,33.58554333,#N/A,5/20/2020 10:33,1.11,76.02,200520,NA,NA,D*4D,200520,5230
10:33:06,10:33:06,00:00:25,10:33:31,10:33:31,HPZT3,115.2094033,33.58554167,#N/A,5/20/2020 10:33,1.12,76.12,200520,NA,NA,D*43,200520,5231
10:33:07,10:33:07,00:00:25,10:33:32,10:33:32,HPZT3,115.2094083,33.58554167,#N/A,5/20/2020 10:33,1.13,76.1,200520,NA,NA,D*46,200520,5232
10:33:08,10:33:08,00:00:25,10:33:33,10:33:33,HPZT3,115.209415,33.58554,#N/A,5/20/2020 10:33,1.12,76.25,200520,NA,NA,D*43,200520,5233
10:33:09,10:33:09,00:00:25,10:33:34,10:33:34,HPZT3,115.2094217,33.58553833,#N/A,5/20/2020 10:33,1.12,76.53,200520,NA,NA,D*4F,200520,5234
10:33:10,10:33:10,00:00:25,10:33:35,10:33:35,HPZT3,115.2094283,33.58553667,#N/A,5/20/2020 10:33,1.11,76.95,200520,NA,NA,D*4E,200520,5235
10:33:11,10:33:11,00:00:25,10:33:36,10:33:36,HPZT3,115.2094333,33.585535,#N/A,5/20/2020 10:33,1.1,77.16,200520,NA,NA,D*43,200520,5236
10:33:12,10:33:12,00:00:25,10:33:37,10:33:37,HPZT3,115.2094383,33.58553333,#N/A,5/20/2020 10:33,1.08,77.13,200520,NA,NA,D*4E,200520,5237
10:33:13,10:33:13,00:00:25,10:33:38,10:33:38,HPZT3,115.2094433,33.58553167,#N/A,5/20/2020 10:33,1.07,76.92,200520,NA,NA,D*47,200520,5238
10:33:14,10:33:14,00:00:25,10:33:39,10:33:39,HPZT3,115.2094483,33.58552833,#N/A,5/20/2020 10:33,1.06,75.93,200520,NA,NA,D*42,200520,5239
10:33:15,10:33:15,00:00:25,10:33:40,10:33:40,HPZT3,115.2094467,33.58552167,#N/A,5/20/2020 10:33,1.06,74.68,200520,NA,NA,D*43,200520,5240
10:33:16,10:33:16,00:00:25,10:33:41,10:33:41,HPZT3,115.2094517,33.58551667,L1120_HPZT3_10_27_36_0075,5/20/2020 10:33,1.06,73.5,200520,NA,NA,D*47,200520,5241
10:33:17,10:33:17,00:00:25,10:33:42,10:33:42,HPZT3,115.2094567,33.58551333,#N/A,5/20/2020 10:33,1.07,72.59,200520,NA,NA,D*43,200520,5242
10:33:18,10:33:18,00:00:25,10:33:43,10:33:43,HPZT3,115.2094617,33.58551167,#N/A,5/20/2020 10:33,1.08,72.04,200520,NA,NA,D*47,200520,5243
10:33:19,10:33:19,00:00:25,10:33:44,10:33:44,HPZT3,115.2094667,33.58551,#N/A,5/20/2020 10:33,1.08,71.95,200520,NA,NA,D*44,200520,5244
10:33:20,10:33:20,00:00:25,10:33:45,10:33:45,HPZT3,115.2094717,33.58551167,#N/A,5/20/2020 10:33,1.08,72.6,200520,NA,NA,D*47,200520,5245
10:33:21,10:33:21,00:00:25,10:33:46,10:33:46,HPZT3,115.20948,33.58551,L1120_HPZT3_10_27_36_0076,5/20/2020 10:33,1.11,73.68,200520,NA,NA,D*4D,200520,5246
10:33:22,10:33:22,00:00:25,10:33:47,10:33:47,HPZT3,115.2094867,33.58551,#N/A,5/20/2020 10:33,1.15,76.64,200520,NA,NA,D*48,200520,5247
10:33:23,10:33:23,00:00:25,10:33:48,10:33:48,HPZT3,115.2094933,33.58551,#N/A,5/20/2020 10:33,1.19,78.34,200520,NA,NA,D*4A,200520,5248
10:33:24,10:33:24,00:00:25,10:33:49,10:33:49,HPZT3,115.2094983,33.58550833,#N/A,5/20/2020 10:33,1.22,80.04,200520,NA,NA,D*4D,200520,5249
10:33:25,10:33:25,00:00:25,10:33:50,10:33:50,HPZT3,115.209505,33.58550667,#N/A,5/20/2020 10:33,1.24,73.74,200520,NA,NA,D*42,200520,5250
10:33:26,10:33:26,00:00:25,10:33:51,10:33:51,HPZT3,115.2095117,33.585505,L1120_HPZT3_10_27_36_0077,5/20/2020 10:33,1.23,73.95,200520,NA,NA,D*4A,200520,5251
10:33:27,10:33:27,00:00:25,10:33:52,10:33:52,HPZT3,115.2095167,33.58550333,#N/A,5/20/2020 10:33,1.21,75.38,200520,NA,NA,D*4F,200520,5252
10:33:28,10:33:28,00:00:25,10:33:53,10:33:53,HPZT3,115.209525,33.58550333,#N/A,5/20/2020 10:33,1.19,76.81,200520,NA,NA,D*4F,200520,5253
10:33:29,10:33:29,00:00:25,10:33:54,10:33:54,HPZT3,115.2095317,33.58550333,#N/A,5/20/2020 10:33,1.17,79.21,200520,NA,NA,D*49,200520,5254
10:33:30,10:33:30,00:00:25,10:33:55,10:33:55,HPZT3,115.2095383,33.58550333,#N/A,5/20/2020 10:33,1.15,83.95,200520,NA,NA,D*42,200520,5255
10:33:31,10:33:31,00:00:25,10:33:56,10:33:56,HPZT3,115.209545,33.58550167,L1120_HPZT3_10_27_36_0078,5/20/2020 10:33,1.16,81.39,200520,NA,NA,D*43,200520,5256
10:33:32,10:33:32,00:00:25,10:33:57,10:33:57,HPZT3,115.2095533,33.58550167,#N/A,5/20/2020 10:33,1.18,81.92,200520,NA,NA,D*4B,200520,5257
10:33:33,10:33:33,00:00:25,10:33:58,10:33:58,HPZT3,115.2095567,33.58550333,#N/A,5/20/2020 10:33,1.17,84.06,200520,NA,NA,D*48,200520,5258
10:33:34,10:33:34,00:00:25,10:33:59,10:33:59,HPZT3,115.2095633,33.58550333,#N/A,5/20/2020 10:33,1.17,83.79,200520,NA,NA,D*4C,200520,5259
10:33:35,10:33:35,00:00:25,10:34:00,10:34:00,HPZT3,115.2095683,33.585505,#N/A,5/20/2020 10:33,1.16,86.39,200520,NA,NA,D*42,200520,5260
10:33:36,10:33:36,00:00:25,10:34:01,10:34:01,HPZT3,115.2095733,33.58550667,L1120_HPZT3_10_27_36_0079,5/20/2020 10:33,1.16,86.92,200520,NA,NA,D*42,200520,5261
10:33:37,10:33:37,00:00:25,10:34:02,10:34:02,HPZT3,115.2095783,33.58550833,#N/A,5/20/2020 10:33,1.17,86.1,200520,NA,NA,D*4A,200520,5262
10:33:38,10:33:38,00:00:25,10:34:03,10:34:03,HPZT3,115.209585,33.58550667,#N/A,5/20/2020 10:33,1.17,75.8,200520,NA,NA,D*46,200520,5263
10:33:39,10:33:39,00:00:25,10:34:04,10:34:04,HPZT3,115.2095917,33.585505,#N/A,5/20/2020 10:33,1.15,77.76,200520,NA,NA,D*4D,200520,5264
10:33:40,10:33:40,00:00:25,10:34:05,10:34:05,HPZT3,115.2095983,33.58550667,#N/A,5/20/2020 10:33,1.16,78.51,200520,NA,NA,D*47,200520,5265
10:33:41,10:33:41,00:00:25,10:34:06,10:34:06,HPZT3,115.209605,33.58550667,L1120_HPZT3_10_27_36_0080,5/20/2020 10:33,1.15,79.13,200520,NA,NA,D*4B,200520,5266
10:33:42,10:33:42,00:00:25,10:34:07,10:34:07,HPZT3,115.20961,33.58550667,#N/A,5/20/2020 10:33,1.14,79.64,200520,NA,NA,D*4C,200520,5267
10:33:43,10:33:43,00:00:25,10:34:08,10:34:08,HPZT3,115.2096167,33.58550833,#N/A,5/20/2020 10:33,1.15,80.53,200520,NA,NA,D*48,200520,5268
10:33:44,10:33:44,00:00:25,10:34:09,10:34:09,HPZT3,115.2096233,33.58550833,#N/A,5/20/2020 10:33,1.15,81.27,200520,NA,NA,D*49,200520,5269
10:33:45,10:33:45,00:00:25,10:34:10,10:34:10,HPZT3,115.20963,33.58550667,#N/A,5/20/2020 10:33,1.14,81.95,200520,NA,NA,D*4D,200520,5270
10:33:46,10:33:46,00:00:25,10:34:11,10:34:11,HPZT3,115.209635,33.585505,L1120_HPZT3_10_27_36_0081,5/20/2020 10:33,1.12,80.88,200520,NA,NA,D*44,200520,5271
10:33:47,10:33:47,00:00:25,10:34:12,10:34:12,HPZT3,115.209645,33.58550333,#N/A,5/20/2020 10:33,1.11,83.58,200520,NA,NA,D*4F,200520,5272
10:33:48,10:33:48,00:00:25,10:34:13,10:34:13,HPZT3,115.2096517,33.58550333,#N/A,5/20/2020 10:33,1.09,85.48,200520,NA,NA,D*49,200520,5273
10:33:49,10:33:49,00:00:25,10:34:14,10:34:14,HPZT3,115.2096567,33.58550333,#N/A,5/20/2020 10:33,1.07,89.24,200520,NA,NA,D*45,200520,5274
10:33:50,10:33:50,00:00:25,10:34:15,10:34:15,HPZT3,115.2096633,33.58550167,#N/A,5/20/2020 10:33,1.07,87.43,200520,NA,NA,D*4B,200520,5275
10:33:51,10:33:51,00:00:25,10:34:16,10:34:16,HPZT3,115.20967,33.5855,L1120_HPZT3_10_27_36_0082,5/20/2020 10:33,1.08,86.69,200520,NA,NA,D*41,200520,5276
10:33:52,10:33:52,00:00:25,10:34:17,10:34:17,HPZT3,115.20968,33.58549833,#N/A,5/20/2020 10:33,1.08,85.41,200520,NA,NA,D*40,200520,5277
10:33:53,10:33:53,00:00:25,10:34:18,10:34:18,HPZT3,115.2096883,33.58549667,#N/A,5/20/2020 10:33,1.1,87.04,200520,NA,NA,D*40,200520,5278
