"Matched_image_name","Lat","Long","Date"
"L1120_HPZT4_10_54_10_0164",33.57665833,115.2238633,"20200520"
"L1120_HPZT4_10_54_10_0165",33.57663667,115.223875,"20200520"
"L1120_HPZT4_10_54_10_0166",33.57662167,115.2238867,"20200520"
"L1120_HPZT5_11_30_05_0085",33.57179,115.2039767,"20200520"
"L1120_HPZT5_11_30_05_0086",33.57173667,115.2039833,"20200520"
"L1120_HPZT5_11_30_05_0087",33.57168667,115.20399,"20200520"
"L1120_HPZT5_11_30_05_0088",33.571645,115.2039783,"20200520"
"L1120_HPZT5_11_30_05_0089",33.57161,115.20395,"20200520"
"L1120_HPZT5_11_30_05_0090",33.571575,115.2039267,"20200520"
"L1120_HPZT5_11_30_05_0091",33.57153333,115.2038967,"20200520"
"L1120_HPZT5_11_30_05_0092",33.571495,115.2038683,"20200520"
"L1120_HPZT5_11_30_05_0093",33.57145167,115.203835,"20200520"
"L1120_HPZT5_11_30_05_0094",33.57141167,115.2038067,"20200520"
"L1120_HPZT5_11_30_05_0095",33.57137167,115.2037783,"20200520"
"L1120_HPZT5_11_30_05_0096",33.57134333,115.2037567,"20200520"
"L1120_HPZT5_11_30_05_0097",33.571325,115.2037383,"20200520"
"L1120_HPZT5_11_30_05_0098",33.57129333,115.2037233,"20200520"
"L1120_HPZT5_11_30_05_0099",33.57127167,115.203705,"20200520"
"L1120_HPZT5_11_30_05_0100",33.57125,115.20369,"20200520"
"L1120_HPZT5_11_30_05_0101",33.57121833,115.20367,"20200520"
"L1120_HPZT5_11_30_05_0102",33.571185,115.20365,"20200520"
"L1120_HPZT5_11_30_05_0103",33.57116333,115.203635,"20200520"
"L1120_HPZT5_11_30_05_0104",33.57115,115.2036233,"20200520"
"L1120_HPZT5_11_30_05_0105",33.571125,115.2036083,"20200520"
"L1120_HPZT5_11_30_05_0106",33.57109833,115.2035967,"20200520"
"L1120_HPZT5_11_30_05_0107",33.57108167,115.2035767,"20200520"
"L1120_HPZT5_11_30_05_0108",33.57106667,115.2035583,"20200520"
"L1120_HPZT5_11_30_05_0109",33.57105167,115.2035383,"20200520"
"L1120_HPZT5_11_30_05_0110",33.57103667,115.203525,"20200520"
"L1120_HPZT5_11_30_05_0111",33.57101667,115.20351,"20200520"
"L1120_HPZT5_11_30_05_0112",33.57099167,115.2034967,"20200520"
"L1120_HPZT5_11_30_05_0113",33.57097,115.2034883,"20200520"
"L1120_HPZT5_11_30_05_0114",33.57095167,115.2034683,"20200520"
"L1120_HPZT5_11_30_05_0115",33.57093333,115.2034533,"20200520"
"L1120_HPZT5_11_30_05_0116",33.57092333,115.2034467,"20200520"
"L1120_HPZT5_11_30_05_0117",33.57089833,115.2034333,"20200520"
"L1120_HPZT5_11_30_05_0118",33.57088333,115.2034283,"20200520"
"L1120_HPZT5_11_30_05_0119",33.57086,115.2034233,"20200520"
"L1120_HPZT5_11_30_05_0120",33.57083667,115.2034133,"20200520"
"L1120_HPZT5_11_30_05_0121",33.57081167,115.2033933,"20200520"
"L1120_HPZT5_11_30_05_0122",33.57079167,115.2033833,"20200520"
"L1120_HPZT5_11_30_05_0123",33.57077,115.203375,"20200520"
"L1120_HPZT5_11_30_05_0124",33.570735,115.2033733,"20200520"
"L1120_HPZT5_11_30_05_0125",33.570695,115.2033733,"20200520"
"L1120_HPZT5_11_30_05_0126",33.57066833,115.2033833,"20200520"
"L1120_HPZT5_11_30_05_0127",33.57063833,115.2033933,"20200520"
"L1120_HPZT5_11_30_05_0128",33.570605,115.203405,"20200520"
"L1120_HPZT5_11_30_05_0129",33.57057833,115.20342,"20200520"
"L1120_HPZT5_11_30_05_0130",33.57055167,115.203435,"20200520"
"L1120_HPZT5_11_30_05_0131",33.57053,115.2034517,"20200520"
"L1120_HPZT5_11_30_05_0132",33.57050333,115.203465,"20200520"
"L1120_HPZT5_11_30_05_0133",33.570475,115.2034867,"20200520"
"L1120_HPZT5_11_30_05_0134",33.57045,115.20351,"20200520"
"L1120_HPZT5_11_30_05_0135",33.57042333,115.2035233,"20200520"
"L1120_HPZT5_11_30_05_0136",33.57039333,115.20354,"20200520"
"L1120_HPZT5_11_30_05_0137",33.57037333,115.2035517,"20200520"
"L1120_HPZT5_11_30_05_0138",33.57034667,115.2035717,"20200520"
"L1120_HPZT5_11_30_05_0139",33.570325,115.2035883,"20200520"
"L1120_HPZT5_11_30_05_0140",33.57030333,115.2036033,"20200520"
"L1120_HPZT5_11_30_05_0141",33.57028,115.20362,"20200520"
"L1120_HPZT5_11_30_05_0142",33.57025833,115.2036417,"20200520"
"L1120_HPZT5_11_30_05_0143",33.57023667,115.2036567,"20200520"
"L1120_HPZT5_11_30_05_0144",33.57021667,115.203675,"20200520"
"L1120_HPZT5_11_30_05_0145",33.57019167,115.2036867,"20200520"
"L1120_HPZT5_11_30_05_0146",33.57017,115.2036983,"20200520"
"L1120_HPZT5_11_30_05_0147",33.57015167,115.203715,"20200520"
"L1120_HPZT5_11_30_05_0148",33.57012667,115.20373,"20200520"
"L1120_HPZT5_11_30_05_0149",33.57010333,115.2037433,"20200520"
"L1120_HPZT5_11_30_05_0150",33.57007167,115.20375,"20200520"
"L1120_HPZT5_11_30_05_0151",33.57004833,115.203765,"20200520"
"L1120_HPZT5_11_30_05_0152",33.57002667,115.2037783,"20200520"
"L1120_HPZT5_11_30_05_0153",33.57000167,115.2037917,"20200520"
"L1120_HPZT5_11_30_05_0154",33.56997667,115.203805,"20200520"
"L1120_HPZT5_11_30_05_0155",33.56994667,115.20381,"20200520"
"L1120_HPZT5_11_30_05_0156",33.56992667,115.20382,"20200520"
"L1120_HPZT5_11_30_05_0157",33.56990667,115.2038267,"20200520"
"L1120_HPZT5_11_30_05_0158",33.569885,115.2038217,"20200520"
"L1120_HPZT5_11_30_05_0159",33.56987167,115.2038217,"20200520"
"L1120_HPZT5_11_30_05_0160",33.56985167,115.2038183,"20200520"
"L1120_HPZT5_11_30_05_0161",33.569825,115.203815,"20200520"
"L1120_HPZT5_11_30_05_0162",33.56980167,115.20381,"20200520"
"L1120_HPZT5_11_30_05_0163",33.56977833,115.2038017,"20200520"
"L1120_HPZT5_11_30_05_0164",33.56975,115.2037917,"20200520"
"L1120_HPZT5_11_30_05_0165",33.569725,115.203785,"20200520"
"L1120_HPZT5_11_30_05_0166",33.569705,115.203775,"20200520"
"L1120_HPZT5_11_30_05_0167",33.56967833,115.2037733,"20200520"
"L1120_HPZT5_11_30_05_0168",33.56964833,115.203765,"20200520"
"L1120_HPZT5_11_30_05_0169",33.56962667,115.2037567,"20200520"
"L1120_HPZT5_11_30_05_0170",33.56960333,115.203745,"20200520"
"L1120_HPZT5_11_30_05_0171",33.56958833,115.20373,"20200520"
"L1120_HPZT5_11_30_05_0172",33.56956833,115.2037067,"20200520"
"L1120_HPZT5_11_30_05_0173",33.56954833,115.2036883,"20200520"
"L1120_HPZT5_11_30_05_0174",33.56953167,115.203675,"20200520"
"L1120_HPZT5_11_30_05_0175",33.56951167,115.2036617,"20200520"
"L1120_HPZT5_11_30_05_0176",33.56948833,115.2036467,"20200520"
"L1120_HPZT5_11_30_05_0177",33.56946167,115.2036333,"20200520"
"L1120_HPZT5_11_30_05_0178",33.56944167,115.2036167,"20200520"
"L1120_HPZT5_11_30_05_0179",33.56941667,115.2036067,"20200520"
"L1120_HPZT5_11_30_05_0180",33.569395,115.2036,"20200520"
"L1120_HPZT5_11_30_05_0181",33.56936833,115.2035933,"20200520"
"L1120_HPZT5_11_30_05_0182",33.56934667,115.20359,"20200520"
"L1120_HPZT5_11_30_05_0183",33.569315,115.2035917,"20200520"
"L1120_HPZT5_11_30_05_0184",33.56929,115.2035933,"20200520"
"L1120_HPZT5_11_30_05_0185",33.569265,115.2035967,"20200520"
"L1120_HPZT5_11_30_05_0186",33.56923833,115.2036,"20200520"
"L1120_HPZT5_11_30_05_0187",33.569195,115.2036167,"20200520"
"L1120_HPZT5_11_30_05_0188",33.56915833,115.2036333,"20200520"
"L1120_HPZT5_11_30_05_0189",33.569125,115.2036433,"20200520"
"L1120_HPZT5_11_30_05_0190",33.56909833,115.2036517,"20200520"
"L1120_HPZT5_11_30_05_0191",33.56907,115.203665,"20200520"
"L1120_HPZT5_11_30_05_0192",33.56903833,115.2036683,"20200520"
"L1120_HPZT5_11_30_05_0193",33.56901,115.2036783,"20200520"
"L1120_HPZT5_11_30_05_0194",33.568985,115.2036883,"20200520"
"L1120_HPZT5_11_30_05_0195",33.56895833,115.2037,"20200520"
"L1120_HPZT5_11_30_05_0196",33.56893667,115.2037083,"20200520"
"L1120_HPZT5_11_30_05_0197",33.56891667,115.20372,"20200520"
"L1120_HPZT6_12_05_31_0007",33.56040833,115.2209483,"20200520"
"L1120_HPZT6_12_05_31_0008",33.56037667,115.22093,"20200520"
"L1120_HPZT6_12_05_31_0009",33.56035333,115.220915,"20200520"
"L1120_HPZT6_12_05_31_0010",33.56032333,115.2208983,"20200520"
"L1120_HPZT6_12_05_31_0011",33.56029833,115.2208833,"20200520"
"L1120_HPZT6_12_05_31_0012",33.56027333,115.22087,"20200520"
"L1120_HPZT6_12_05_31_0013",33.56024667,115.2208683,"20200520"
"L1120_HPZT6_12_05_31_0014",33.56022667,115.2208633,"20200520"
"L1120_HPZT6_12_05_31_0015",33.560205,115.220855,"20200520"
"L1120_HPZT6_12_05_31_0016",33.56017833,115.2208467,"20200520"
"L1120_HPZT6_12_05_31_0017",33.56015,115.220835,"20200520"
"L1120_HPZT6_12_05_31_0018",33.56012333,115.2208183,"20200520"
"L1120_HPZT6_12_05_31_0019",33.5601,115.2208133,"20200520"
"L1120_HPZT6_12_05_31_0020",33.56007333,115.2208083,"20200520"
"L1120_HPZT6_12_05_31_0021",33.560045,115.2207983,"20200520"
"L1120_HPZT6_12_05_31_0022",33.56002167,115.2207917,"20200520"
"L1120_HPZT6_12_05_31_0023",33.55999667,115.2207833,"20200520"
"L1120_HPZT6_12_05_31_0024",33.55997167,115.2207817,"20200520"
"L1120_HPZT6_12_05_31_0025",33.55994167,115.2207833,"20200520"
"L1120_HPZT6_12_05_31_0026",33.55991667,115.220785,"20200520"
"L1120_HPZT6_12_05_31_0027",33.55988833,115.22079,"20200520"
"L1120_HPZT6_12_05_31_0028",33.55987,115.2207833,"20200520"
"L1120_HPZT6_12_05_31_0029",33.55984667,115.2207833,"20200520"
"L1120_HPZT6_12_05_31_0030",33.55982,115.2207733,"20200520"
"L1120_HPZT6_12_05_31_0031",33.55979833,115.2207683,"20200520"
"L1120_HPZT6_12_05_31_0032",33.55977667,115.2207617,"20200520"
"L1120_HPZT6_12_05_31_0033",33.55974833,115.2207517,"20200520"
"L1120_HPZT6_12_05_31_0034",33.55972667,115.2207433,"20200520"
"L1120_HPZT6_12_05_31_0035",33.559705,115.220745,"20200520"
"L1120_HPZT6_12_05_31_0036",33.55968167,115.2207317,"20200520"
"L1120_HPZT6_12_05_31_0037",33.559655,115.2207333,"20200520"
"L1120_HPZT6_12_05_31_0038",33.55963,115.2207383,"20200520"
"L1120_HPZT6_12_05_31_0039",33.55960667,115.22074,"20200520"
"L1120_HPZT6_12_05_31_0040",33.55957667,115.2207383,"20200520"
"L1120_HPZT6_12_05_31_0041",33.55955,115.2207383,"20200520"
"L1120_HPZT6_12_05_31_0042",33.55952167,115.2207433,"20200520"
"L1120_HPZT6_12_05_31_0043",33.55949333,115.2207417,"20200520"
"L1120_HPZT6_12_05_31_0044",33.55946833,115.2207383,"20200520"
"L1120_HPZT6_12_05_31_0045",33.559445,115.2207367,"20200520"
"L1120_HPZT6_12_05_31_0046",33.55941667,115.2207417,"20200520"
"L1120_HPZT6_12_05_31_0047",33.55938833,115.2207433,"20200520"
"L1120_HPZT6_12_05_31_0048",33.55936667,115.2207433,"20200520"
"L1120_HPZT6_12_05_31_0049",33.55934,115.2207483,"20200520"
"L1120_HPZT6_12_05_31_0050",33.55931167,115.22075,"20200520"
"L1120_HPZT6_12_05_31_0051",33.559285,115.2207533,"20200520"
"L1120_HPZT6_12_05_31_0052",33.55926333,115.2207567,"20200520"
"L1120_HPZT6_12_05_31_0053",33.55923667,115.22076,"20200520"
"L1120_HPZT6_12_05_31_0054",33.55920667,115.22076,"20200520"
"L1120_HPZT6_12_05_31_0055",33.55917833,115.220765,"20200520"
"L1120_HPZT6_12_05_31_0056",33.55914667,115.2207667,"20200520"
"L1120_HPZT6_12_05_31_0057",33.55911667,115.220775,"20200520"
"L1120_HPZT6_12_05_31_0058",33.55908667,115.220775,"20200520"
"L1120_HPZT6_12_05_31_0059",33.55906333,115.2207817,"20200520"
"L1120_HPZT6_12_05_31_0060",33.55903667,115.2207883,"20200520"
"L1120_HPZT6_12_05_31_0061",33.55901,115.2207917,"20200520"
"L1120_HPZT6_12_05_31_0062",33.55898167,115.2207983,"20200520"
"L1120_HPZT6_12_05_31_0063",33.55895667,115.2208083,"20200520"
"L1120_HPZT6_12_05_31_0064",33.55892667,115.2208183,"20200520"
"L1120_HPZT6_12_05_31_0065",33.55889667,115.2208233,"20200520"
"L1120_HPZT6_12_05_31_0066",33.55886667,115.2208333,"20200520"
"L1120_HPZT6_12_05_31_0067",33.55884167,115.22084,"20200520"
"L1120_HPZT6_12_05_31_0068",33.55881833,115.22085,"20200520"
"L1120_HPZT6_12_05_31_0069",33.55879167,115.220865,"20200520"
"L1120_HPZT6_12_05_31_0070",33.55877,115.2208783,"20200520"
"L1120_HPZT6_12_05_31_0071",33.55875167,115.2208867,"20200520"
"L1120_HPZT6_12_05_31_0072",33.55872833,115.220895,"20200520"
"L1120_HPZT6_12_05_31_0073",33.55871,115.2209083,"20200520"
"L1120_HPZT6_12_05_31_0074",33.55869167,115.22092,"20200520"
"L1120_HPZT6_12_05_31_0075",33.55866833,115.2209233,"20200520"
"L1120_HPZT6_12_05_31_0076",33.55864667,115.0209317,"20200520"
"L1120_HPZT6_12_05_31_0077",33.558625,115.2209483,"20200520"
"L1120_HPZT6_12_05_31_0078",33.55859833,115.2209533,"20200520"
"L1120_HPZT6_12_05_31_0079",33.55857333,115.2209667,"20200520"
"L1120_HPZT6_12_05_31_0080",33.558545,115.2209733,"20200520"
"L1120_HPZT6_12_05_31_0081",33.55852,115.2209917,"20200520"
"L1120_HPZT6_12_05_31_0082",33.55848833,115.221005,"20200520"
"L1120_HPZT6_12_05_31_0083",33.55846333,115.221015,"20200520"
"L1120_HPZT6_12_05_31_0084",33.55844,115.22103,"20200520"
"L1120_HPZT6_12_05_31_0085",33.55841667,115.221045,"20200520"
"L1120_HPZT6_12_05_31_0086",33.558395,115.221055,"20200520"
"L1120_HPZT6_12_05_31_0087",33.55837333,115.2210633,"20200520"
"L1120_HPZT6_12_05_31_0088",33.55834333,115.2210833,"20200520"
"L1120_HPZT6_12_05_31_0089",33.55832,115.2210917,"20200520"
"L1120_HPZT6_12_05_31_0090",33.55830167,115.2211083,"20200520"
"L1120_HPZT6_12_05_31_0091",33.55827833,115.2211217,"20200520"
"L1120_HPZT6_12_05_31_0092",33.55825167,115.22113,"20200520"
"L1120_HPZT6_12_05_31_0093",33.55823167,115.221145,"20200520"
"L1120_HPZT6_12_05_31_0094",33.55821,115.2211567,"20200520"
"L1120_HPZT6_12_05_31_0095",33.55818667,115.2211733,"20200520"
"L1120_HPZT6_12_05_31_0096",33.55816167,115.2211817,"20200520"
"L1120_HPZT6_12_05_31_0097",33.55813333,115.2211983,"20200520"
"L1120_HPZT6_12_05_31_0098",33.55810833,115.22121,"20200520"
"L1120_HPZT6_12_05_31_0099",33.55808833,115.221225,"20200520"
"L1120_HPZT6_12_05_31_0100",33.55806333,115.2212417,"20200520"
"L1120_HPZT6_12_05_31_0101",33.55804,115.2212517,"20200520"
"L1120_HPZT6_12_05_31_0102",33.55801833,115.2212633,"20200520"
"L1120_HPZT6_12_05_31_0103",33.55800167,115.22128,"20200520"
"L1120_HPZT6_12_05_31_0104",33.55798,115.2212983,"20200520"
"L1120_HPZT6_12_05_31_0105",33.55795833,115.22131,"20200520"
"L1120_HPZT6_12_05_31_0106",33.55794667,115.221325,"20200520"
"L1120_HPZT6_12_05_31_0107",33.55792,115.22133,"20200520"
"L1120_HPZT6_12_05_31_0108",33.55789333,115.22134,"20200520"
"L1120_HPZT6_12_05_31_0109",33.55786333,115.2213483,"20200520"
"L1120_HPZT6_12_05_31_0110",33.557835,115.2213483,"20200520"
"L1120_HPZT6_12_05_31_0111",33.55780167,115.2213517,"20200520"
"L1120_HPZT6_12_05_31_0112",33.55777667,115.2213617,"20200520"
"L1120_HPZT6_12_05_31_0113",33.55775167,115.2213667,"20200520"
"L1120_HPZT6_12_05_31_0114",33.55772833,115.2213733,"20200520"
"L1120_HPZT6_12_05_31_0115",33.55770333,115.221385,"20200520"
"L1120_HPZT6_12_05_31_0116",33.55767833,115.221395,"20200520"
"L1120_HPZT6_12_05_31_0117",33.557645,115.2213967,"20200520"
"L1120_HPZT6_12_05_31_0118",33.55761333,115.2214017,"20200520"
"L1120_HPZT6_12_05_31_0119",33.55758333,115.2214033,"20200520"
"L1120_HPZT6_12_05_31_0120",33.557555,115.22141,"20200520"
"L1120_HPZT6_12_05_31_0121",33.55752833,115.2214117,"20200520"
"L1120_HPZT6_12_05_31_0122",33.55751,115.2214217,"20200520"
"L1120_HPZT6_12_05_31_0123",33.55748833,115.2214267,"20200520"
"L1120_HPZT6_12_05_31_0124",33.55746167,115.2214333,"20200520"
"L1120_HPZT6_12_05_31_0125",33.55744333,115.2214367,"20200520"
"L1120_HPZT6_12_05_31_0126",33.55741667,115.221445,"20200520"
"L1120_HPZT6_12_05_31_0127",33.55739333,115.221455,"20200520"
"L1120_HPZT6_12_05_31_0128",33.55737,115.22146,"20200520"
"L1120_HPZT6_12_05_31_0129",33.55734167,115.2214717,"20200520"
"L1120_HPZT6_12_05_31_0130",33.557315,115.2214767,"20200520"
"L1120_HPZT6_12_05_31_0131",33.55729167,115.2214867,"20200520"
"L1120_HPZT6_12_05_31_0132",33.55726,115.2214967,"20200520"
"L1120_HPZT6_12_05_31_0133",33.55723333,115.221505,"20200520"
"L1120_HPZT6_12_05_31_0134",33.55719833,115.2215167,"20200520"
"L1120_HPZT6_12_05_31_0135",33.55716,115.2215217,"20200520"
"L1120_HPZT6_12_05_31_0136",33.55714333,115.221535,"20200520"
"L1120_HPZT6_12_05_31_0137",33.55710667,115.221535,"20200520"
"L1120_HPZT6_12_05_31_0138",33.55708333,115.22154,"20200520"
"L1120_HPZT6_12_05_31_0139",33.55706333,115.22155,"20200520"
"L1120_HPZT6_12_05_31_0140",33.55704167,115.2215567,"20200520"
"L1120_HPZT6_12_05_31_0141",33.55702167,115.221565,"20200520"
"L1120_HPZT6_12_05_31_0142",33.55699833,115.2215817,"20200520"
"L1120_HPZT6_12_05_31_0143",33.55698,115.2215883,"20200520"
"L1120_HPZT6_12_05_31_0144",33.55695667,115.2215967,"20200520"
"L1120_HPZT6_12_05_31_0145",33.556935,115.2216067,"20200520"
"L1120_HPZT6_12_05_31_0146",33.556915,115.22162,"20200520"
"L1120_HPZT6_12_05_31_0147",33.55689167,115.221635,"20200520"
"L1120_HPZT6_12_05_31_0148",33.55687667,115.221645,"20200520"
"L1120_HPZT6_12_05_31_0149",33.55686667,115.22166,"20200520"
"L1120_HPZT6_12_05_31_0150",33.55684333,115.2216683,"20200520"
"L1120_HPZT6_12_05_31_0151",33.55682167,115.221685,"20200520"
"L1120_HPZT6_12_05_31_0152",33.5568,115.2216983,"20200520"
"L1120_HPZT7_12_32_05_0047",33.54951833,115.2180667,"20200520"
"L1120_HPZT7_12_32_05_0048",33.54949833,115.2180717,"20200520"
"L1120_HPZT7_12_32_05_0049",33.54947833,115.218065,"20200520"
"L1120_HPZT7_12_32_05_0050",33.549465,115.2180567,"20200520"
"L1120_HPZT7_12_32_05_0051",33.549445,115.2180383,"20200520"
"L1120_HPZT7_12_32_05_0052",33.549425,115.218025,"20200520"
"L1120_HPZT7_12_32_05_0053",33.54940833,115.2180133,"20200520"
"L1120_HPZT7_12_32_05_0054",33.54938833,115.2179983,"20200520"
"L1120_HPZT7_12_32_05_0055",33.549375,115.2179833,"20200520"
"L1120_HPZT7_12_32_05_0056",33.54935333,115.2179717,"20200520"
"L1120_HPZT7_12_32_05_0057",33.549335,115.2179667,"20200520"
"L1120_HPZT7_12_32_05_0058",33.54931,115.2179533,"20200520"
"L1120_HPZT7_12_32_05_0059",33.54928667,115.21794,"20200520"
"L1120_HPZT7_12_32_05_0060",33.54927167,115.2179317,"20200520"
"L1120_HPZT7_12_32_05_0061",33.54925167,115.21792,"20200520"
"L1120_HPZT7_12_32_05_0062",33.54923833,115.2179067,"20200520"
"L1120_HPZT7_12_32_05_0063",33.54922333,115.21788,"20200520"
"L1120_HPZT7_12_32_05_0064",33.54920667,115.2178633,"20200520"
"L1120_HPZT7_12_32_05_0065",33.54919,115.217845,"20200520"
"L1120_HPZT7_12_32_05_0066",33.54917667,115.2178283,"20200520"
"L1120_HPZT7_12_32_05_0067",33.54915667,115.217805,"20200520"
"L1120_HPZT7_12_32_05_0068",33.54914667,115.2177833,"20200520"
"L1120_HPZT7_12_32_05_0069",33.54913333,115.21777,"20200520"
"L1120_HPZT7_12_32_05_0070",33.54912,115.217735,"20200520"
"L1120_HPZT7_12_32_05_0071",33.54911333,115.2177117,"20200520"
"L1120_HPZT7_12_32_05_0072",33.54910167,115.21769,"20200520"
"L1120_HPZT7_12_32_05_0073",33.549095,115.2176717,"20200520"
"L1120_HPZT7_12_32_05_0074",33.549085,115.2176517,"20200520"
"L1120_HPZT7_12_32_05_0075",33.54908,115.217635,"20200520"
"L1120_HPZT7_12_32_05_0076",33.549075,115.2176183,"20200520"
"L1120_HPZT7_12_32_05_0077",33.54907167,115.217595,"20200520"
"L1120_HPZT7_12_32_05_0078",33.54907,115.21757,"20200520"
"L1120_HPZT7_12_32_05_0079",33.54906667,115.2175467,"20200520"
"L1120_HPZT7_12_32_05_0080",33.54906,115.2175267,"20200520"
"L1120_HPZT7_12_32_05_0081",33.54904667,115.2175017,"20200520"
"L1120_HPZT7_12_32_05_0082",33.54902833,115.2174733,"20200520"
"L1120_HPZT7_12_32_05_0083",33.54901,115.2174517,"20200520"
"L1120_HPZT7_12_32_05_0084",33.54899667,115.217435,"20200520"
"L1120_HPZT7_12_32_05_0085",33.54898,115.217405,"20200520"
"L1120_HPZT7_12_32_05_0086",33.54896833,115.2173917,"20200520"
"L1120_HPZT7_12_32_05_0087",33.548955,115.2173783,"20200520"
"L1120_HPZT7_12_32_05_0088",33.54893,115.2173567,"20200520"
"L1120_HPZT7_12_32_05_0089",33.54891,115.2173367,"20200520"
"L1120_HPZT7_12_32_05_0090",33.54888833,115.217325,"20200520"
"L1120_HPZT7_12_32_05_0091",33.54887667,115.2172967,"20200520"
"L1120_HPZT7_12_32_05_0092",33.54886167,115.2172667,"20200520"
"L1120_HPZT7_12_32_05_0093",33.54884333,115.2172383,"20200520"
"L1120_HPZT7_12_32_05_0094",33.54883,115.2172167,"20200520"
"L1120_HPZT7_12_32_05_0095",33.54881333,115.2172,"20200520"
"L1120_HPZT7_12_32_05_0096",33.54879667,115.2171833,"20200520"
"L1120_HPZT7_12_32_05_0097",33.54878167,115.2171617,"20200520"
"L1120_HPZT7_12_32_05_0098",33.54876333,115.2171417,"20200520"
"L1120_HPZT7_12_32_05_0099",33.54874833,115.217125,"20200520"
"L1120_HPZT7_12_32_05_0100",33.54874,115.2171117,"20200520"
"L1120_HPZT7_12_32_05_0101",33.54873167,115.21709,"20200520"
"L1120_HPZT7_12_32_05_0102",33.54872167,115.2170717,"20200520"
"L1120_HPZT7_12_32_05_0103",33.54870667,115.2170583,"20200520"
"L1120_HPZT7_12_32_05_0104",33.54869333,115.2170467,"20200520"
"L1120_HPZT7_12_32_05_0105",33.548675,115.2170267,"20200520"
"L1120_HPZT7_12_32_05_0106",33.54866667,115.217005,"20200520"
"L1120_HPZT7_12_32_05_0107",33.548655,115.21698,"20200520"
"L1120_HPZT7_12_32_05_0108",33.54864333,115.2169633,"20200520"
"L1120_HPZT7_12_32_05_0109",33.54863167,115.216945,"20200520"
"L1120_HPZT7_12_32_05_0110",33.54862,115.2169283,"20200520"
"L1120_HPZT7_12_32_05_0111",33.5486,115.2169033,"20200520"
"L1120_HPZT7_12_32_05_0112",33.548585,115.2168883,"20200520"
"L1120_HPZT7_12_32_05_0113",33.54857333,115.2168683,"20200520"
"L1120_HPZT7_12_32_05_0114",33.54856,115.21685,"20200520"
"L1120_HPZT7_12_32_05_0115",33.54855167,115.2168333,"20200520"
"L1120_HPZT7_12_32_05_0116",33.54853667,115.2168083,"20200520"
"L1120_HPZT7_12_32_05_0117",33.54852333,115.21679,"20200520"
"L1120_HPZT7_12_32_05_0118",33.54851333,115.2167683,"20200520"
"L1120_HPZT7_12_32_05_0119",33.5485,115.2167483,"20200520"
"L1120_HPZT7_12_32_05_0120",33.548485,115.2167233,"20200520"
"L1120_HPZT7_12_32_05_0121",33.54847,115.2167117,"20200520"
"L1120_HPZT7_12_32_05_0122",33.54845667,115.2166933,"20200520"
"L1120_HPZT7_12_32_05_0123",33.548445,115.2166733,"20200520"
"L1120_HPZT7_12_32_05_0124",33.54843167,115.2166617,"20200520"
"L1120_HPZT7_12_32_05_0125",33.54841167,115.2166383,"20200520"
"L1120_HPZT7_12_32_05_0126",33.54839667,115.21662,"20200520"
"L1120_HPZT7_12_32_05_0127",33.54838167,115.2166067,"20200520"
"L1120_HPZT7_12_32_05_0128",33.54836,115.216585,"20200520"
"L1120_HPZT7_12_32_05_0129",33.548345,115.216565,"20200520"
"L1120_HPZT7_12_32_05_0130",33.54832667,115.2165467,"20200520"
"L1120_HPZT7_12_32_05_0131",33.54830167,115.2165183,"20200520"
"L1120_HPZT7_12_32_05_0132",33.54828333,115.2165067,"20200520"
"L1120_HPZT7_12_32_05_0133",33.54825833,115.216495,"20200520"
"L1120_HPZT7_12_32_05_0134",33.54824333,115.21648,"20200520"
"L1120_HPZT7_12_32_05_0135",33.54822667,115.2164583,"20200520"
"L1120_HPZT7_12_32_05_0136",33.54820833,115.2164433,"20200520"
"L1120_HPZT7_12_32_05_0137",33.54818333,115.2164233,"20200520"
"L1120_HPZT7_12_32_05_0138",33.548165,115.216405,"20200520"
"L1120_HPZT7_12_32_05_0139",33.54814667,115.2163917,"20200520"
"L1120_HPZT7_12_32_05_0140",33.548125,115.2163767,"20200520"
"L1120_HPZT7_12_32_05_0141",33.54810333,115.2163583,"20200520"
"L1120_HPZT7_12_32_05_0142",33.54808333,115.2163417,"20200520"
"L1120_HPZT7_12_32_05_0143",33.54806667,115.216325,"20200520"
"L1120_HPZT7_12_32_05_0144",33.54804833,115.2163083,"20200520"
"L1120_HPZT7_12_32_05_0145",33.54803333,115.2162983,"20200520"
"L1120_HPZT7_12_32_05_0146",33.548015,115.21628,"20200520"
"L1120_HPZT7_12_32_05_0147",33.54799667,115.216265,"20200520"
"L1120_HPZT7_12_32_05_0148",33.54798,115.2162467,"20200520"
"L1120_HPZT7_12_32_05_0149",33.54795833,115.2162317,"20200520"
"L1120_HPZT7_12_32_05_0150",33.54794333,115.2162167,"20200520"
"L1120_HPZT7_12_32_05_0151",33.54792333,115.216205,"20200520"
"L1120_HPZT7_12_32_05_0152",33.54790833,115.2161917,"20200520"
"L1120_HPZT7_12_32_05_0153",33.54788833,115.216175,"20200520"
"L1120_HPZT7_12_32_05_0154",33.547875,115.2161583,"20200520"
"L1120_HPZT7_12_32_05_0155",33.54784833,115.2161433,"20200520"
"L1120_HPZT7_12_32_05_0156",33.54782667,115.2161333,"20200520"
"L1120_HPZT7_12_32_05_0157",33.54780167,115.216125,"20200520"
"L1120_HPZT7_12_32_05_0158",33.54778333,115.2161167,"20200520"
