System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
4,GB-BV-225,7.44,,117,fd932f79-5988-4503-be70-67fe6bff7de1,4/2/2024 11:42:27 PM,Claude.Spencer_UWA,4/2/2024 11:42:27 PM,Claude.Spencer_UWA,115.428253333121,-33.5822083335077
5,GB-BV-222,7.5,,118,544c504a-9a7b-4b6c-8fc5-2003f66196ac,4/2/2024 11:46:11 PM,Claude.Spencer_UWA,4/2/2024 11:46:11 PM,Claude.Spencer_UWA,115.433973333235,-33.5761149997973
6,GB-BV-229,5.97,,119,b28b25e9-40ff-4f4d-97dc-2d878e8c4ef5,4/2/2024 11:48:48 PM,Claude.Spencer_UWA,4/2/2024 11:48:48 PM,Claude.Spencer_UWA,115.439284999644,-33.5754283336913
7,GB-BV-226,8.81,,120,016db223-7f50-46ef-a06c-c5d850551540,4/2/2024 11:52:32 PM,Claude.Spencer_UWA,4/2/2024 11:52:32 PM,Claude.Spencer_UWA,115.432459999866,-33.5690466666009
8,GB-BV-213,10.9,,121,531854ef-a350-47a7-a785-0a8d819324f6,4/2/2024 11:56:10 PM,Claude.Spencer_UWA,4/2/2024 11:56:10 PM,Claude.Spencer_UWA,115.427801666484,-33.5633816668112
9,GB-BV-221,6.62,Left cam turned off mid drop - SD card changed from 120 to 141,122,b4e6a043-55c6-4e24-8913-b1f9b679b17d,4/3/2024 12:07:49 AM,Claude.Spencer_UWA,4/3/2024 1:37:07 AM,Claude.Spencer_UWA,115.419931666417,-33.5967566666828
10,GB-BV-217,5.86,,123,2dbe7b2c-6cb8-4fef-8739-714bea5c3573,4/3/2024 12:10:25 AM,Claude.Spencer_UWA,4/3/2024 12:10:25 AM,Claude.Spencer_UWA,115.419479999781,-33.6002166667823
1,GB-BV-139,8.53,,124,729ac55e-b2df-4da3-ba85-516906fac36e,4/3/2024 1:52:06 AM,Claude.Spencer_UWA,4/3/2024 1:52:06 AM,Claude.Spencer_UWA,115.453506666387,-33.5633850000751
2,GB-BV-049,8.52,Showed wrong opcode (040) first,125,d58f441b-f05f-42e8-a0fd-4f4ab5871c4d,4/3/2024 1:55:58 AM,Claude.Spencer_UWA,4/3/2024 1:55:58 AM,Claude.Spencer_UWA,115.447920645506,-33.5593598573423
3,GB-BV-081,14.0,,126,a6930a02-ed69-4ea9-b4ab-3a8f019120f6,4/3/2024 2:08:37 AM,Claude.Spencer_UWA,4/3/2024 2:08:37 AM,Claude.Spencer_UWA,115.416850000327,-33.5301633332551
4,GB-BV-151,15.1,,127,b2774ced-0234-4851-b967-c8d5c2a5d304,4/3/2024 2:13:58 AM,Claude.Spencer_UWA,4/3/2024 2:13:58 AM,Claude.Spencer_UWA,115.406718333428,-33.5200166668277
5,GB-BV-147,16.9,,128,d6460f0b-f937-4ce7-a2de-29acd4e3a023,4/3/2024 2:16:39 AM,Claude.Spencer_UWA,4/3/2024 2:16:39 AM,Claude.Spencer_UWA,115.404111666816,-33.5147950002096
6,GB-BV-123,15.7,,129,782cc622-ecbc-45db-89d2-218b994be9ae,4/3/2024 2:20:32 AM,Claude.Spencer_UWA,4/3/2024 2:20:32 AM,Claude.Spencer_UWA,115.414673332986,-33.5112133329886
7,GB-BV-167,13.7,,130,035f6fa0-ac8b-4e5d-a905-bf0397dad7de,4/3/2024 2:28:47 AM,Claude.Spencer_UWA,4/3/2024 2:28:47 AM,Claude.Spencer_UWA,115.43882666661,-33.5089066670169
8,GB-BV-010,13.4,,131,d573c024-26f5-44b5-ad6c-2a46770a40e4,4/3/2024 2:40:47 AM,Claude.Spencer_UWA,4/3/2024 2:40:47 AM,Claude.Spencer_UWA,115.477136666679,-33.4993466665352
9,GB-BV-155,8.57,,132,8979ecb8-0018-40f5-905c-003d3c33467c,4/3/2024 2:50:35 AM,Claude.Spencer_UWA,4/3/2024 2:50:35 AM,Claude.Spencer_UWA,115.489865000145,-33.5239766664998
10,GB-BV-065,7.46,,133,425fe64b-a929-499e-ae36-9a832b19058b,4/3/2024 2:53:52 AM,Claude.Spencer_UWA,4/3/2024 2:53:52 AM,Claude.Spencer_UWA,115.498216666985,-33.5261050002032
1,GB-BV-091,27.4,,134,808f31af-8265-402b-8276-3cddd27c54b5,4/3/2024 5:09:12 AM,Claude.Spencer_UWA,4/3/2024 5:09:12 AM,Claude.Spencer_UWA,115.395683333257,-33.4378483332998
2,GB-BV-079,30.9,,135,ce198832-8eaf-4ea1-8595-0fb4d5ce48f2,4/3/2024 5:25:36 AM,Claude.Spencer_UWA,4/3/2024 5:25:36 AM,Claude.Spencer_UWA,115.340806666498,-33.4447116667777
3,GB-BV-063,32.5,,136,f88b273c-95a6-4459-b858-2fb1c70fa5ea,4/3/2024 5:35:22 AM,Claude.Spencer_UWA,4/3/2024 5:35:22 AM,Claude.Spencer_UWA,115.308748333545,-33.4476916664248
4,GB-BV-043,29.0,,137,122c3d2e-1faa-4ad2-a319-625e117270cb,4/3/2024 5:47:30 AM,Claude.Spencer_UWA,4/3/2024 5:47:30 AM,Claude.Spencer_UWA,115.34171333342,-33.4640883332958
5,GB-BV-075,30.7,,138,31760a42-da84-4a1e-bce2-6a314f6af302,4/3/2024 5:55:49 AM,Claude.Spencer_UWA,4/3/2024 5:55:49 AM,Claude.Spencer_UWA,115.318971666332,-33.4680450001309
6,GB-BV-136,30.3,,139,99e1c119-46dc-4e85-8052-8609d3bd8f1e,4/3/2024 5:57:59 AM,Claude.Spencer_UWA,4/3/2024 5:57:59 AM,Claude.Spencer_UWA,115.313848333518,-33.4713066668177
7,GB-BV-120,30.4,,140,3a222a3a-a64c-42bb-9115-850b46d68d83,4/3/2024 6:02:54 AM,Claude.Spencer_UWA,4/3/2024 6:02:54 AM,Claude.Spencer_UWA,115.305548333281,-33.480238333506
8,GB-BV-059,31.2,,141,7583b872-a419-44e5-bc8c-0ce2ea48ca11,4/3/2024 6:07:57 AM,Claude.Spencer_UWA,4/3/2024 6:07:57 AM,Claude.Spencer_UWA,115.290751666603,-33.4779733332573
9,GB-BV-096,31.0,,142,3640791b-f2f4-4b4e-aaf6-58175b1f29f0,4/3/2024 6:13:06 AM,Claude.Spencer_UWA,4/3/2024 6:13:06 AM,Claude.Spencer_UWA,115.28489666677,-33.4839783333684
10,GB-BV-054,30.3,,143,8801d413-4ce1-4b7b-93e8-0753f48447d7,4/3/2024 6:16:58 AM,Claude.Spencer_UWA,4/3/2024 6:16:58 AM,Claude.Spencer_UWA,115.288283333357,-33.490426666795
1,GB-BV-216,9.04,,144,9e72e6bb-188c-445c-8fa1-35d86afd5ef8,4/4/2024 1:17:48 AM,Claude.Spencer_UWA,4/4/2024 1:17:48 AM,Claude.Spencer_UWA,115.216325000249,-33.6292250001878
2,GB-BV-227,7.46,,145,39fc01cf-d952-451f-9de1-a4c8c51ce2ac,4/4/2024 1:22:46 AM,Claude.Spencer_UWA,4/4/2024 1:22:46 AM,Claude.Spencer_UWA,115.201876667001,-33.6279733336395
3,GB-BV-220,8.07,,146,3e64b740-0122-4844-a9a0-84ede1f1f44a,4/4/2024 1:26:28 AM,Claude.Spencer_UWA,4/4/2024 1:26:28 AM,Claude.Spencer_UWA,115.205738333066,-33.6265799996776
4,GB-BV-223,8.22,,147,4671943d-9063-4d98-a333-2d3b4016b231,4/4/2024 1:31:08 AM,Claude.Spencer_UWA,4/4/2024 1:31:08 AM,Claude.Spencer_UWA,115.211645000401,-33.6256116666005
5,GB-BV-224,9.05,,148,6a09ef11-c088-4fa3-b624-87ffee45a4e9,4/4/2024 1:34:38 AM,Claude.Spencer_UWA,4/4/2024 1:34:38 AM,Claude.Spencer_UWA,115.203889999961,-33.6231683335818
6,GB-BV-238,9.84,,149,a2308a9c-cbf1-4257-858a-95def3ee4f14,4/4/2024 1:39:36 AM,Claude.Spencer_UWA,4/4/2024 1:39:36 AM,Claude.Spencer_UWA,115.211966666443,-33.6207850000962
7,GB-BV-231,9.36,,150,32ad0d8e-296d-4e75-841f-29c58ed45edc,4/4/2024 1:45:22 AM,Claude.Spencer_UWA,4/4/2024 1:45:22 AM,Claude.Spencer_UWA,115.200089999647,-33.6194733334836
8,GB-BV-219,11.4,,151,f5fedb43-b6c7-45c1-9f8f-87af051843cb,4/4/2024 1:50:23 AM,Claude.Spencer_UWA,4/4/2024 1:50:23 AM,Claude.Spencer_UWA,115.207721666788,-33.6132833332372
9,GB-BV-234,13.8,31 was off on retrieval,152,54f37426-d4ee-4939-aa48-72f983304cab,4/4/2024 1:53:53 AM,Claude.Spencer_UWA,4/4/2024 3:23:07 AM,Claude.Spencer_UWA,115.212941666411,-33.6083766667664
10,GB-BV-117,15.0,,153,8514b50b-8ac3-4fd9-a364-d3eacae91d5c,4/4/2024 2:23:47 AM,Claude.Spencer_UWA,4/4/2024 2:23:47 AM,Claude.Spencer_UWA,115.21816833333,-33.6053599997111
1,GB-BV-047,29.9,,154,b38bee96-53ee-4730-990b-7c9aacd97251,4/4/2024 6:18:02 AM,Claude.Spencer_UWA,4/4/2024 6:18:02 AM,Claude.Spencer_UWA,115.379936666725,-33.4233250000751
2,GB-BV-103,30.9,,155,f6a9436a-622a-4725-9dd4-7b03d5650889,4/4/2024 6:22:29 AM,Claude.Spencer_UWA,4/8/2024 4:05:10 AM,Claude.Spencer_UWA,115.374225202403,-33.4291925488335
3,GB-BV-082,30.6,,156,f08d5433-1dc9-48b5-b8f9-5de2164989cf,4/4/2024 6:27:02 AM,Claude.Spencer_UWA,4/4/2024 6:27:02 AM,Claude.Spencer_UWA,115.376474999795,-33.4165783332615
4,GB-BV-152,29.8,,157,e99e76b7-6297-49c2-ab8d-e12c19992751,4/4/2024 6:31:31 AM,Claude.Spencer_UWA,4/4/2024 6:31:31 AM,Claude.Spencer_UWA,115.388431666956,-33.4216983331527
5,GB-BV-046,27.6,,158,5fc14244-d390-4533-bb1d-cae2bdd754fc,4/4/2024 6:40:25 AM,Claude.Spencer_UWA,4/4/2024 6:40:25 AM,Claude.Spencer_UWA,115.4203933331,-33.4212016665739
6,GB-BV-018,24.5,,159,9aadded5-fad2-410e-abac-5b1759d23e8f,4/4/2024 6:47:11 AM,Claude.Spencer_UWA,4/4/2024 6:47:11 AM,Claude.Spencer_UWA,115.44000333297,-33.4248233332178
7,GB-BV-176,17.9,,160,fa487013-e1c0-4755-95bc-f7f915ba623f,4/4/2024 6:59:14 AM,Claude.Spencer_UWA,4/4/2024 6:59:14 AM,Claude.Spencer_UWA,115.498046667106,-33.4287349999451
8,GB-BV-164,19.6,,161,b791a253-00c4-4927-a4d4-2887568600d0,4/4/2024 7:05:16 AM,Claude.Spencer_UWA,4/4/2024 7:05:16 AM,Claude.Spencer_UWA,115.481228332898,-33.4317116664881
9,GB-BV-144,19.3,Left cam turned off mid drop,162,0dc3badd-d258-4400-b912-94337d9505d0,4/4/2024 7:07:48 AM,Claude.Spencer_UWA,4/4/2024 8:46:58 AM,Claude.Spencer_UWA,115.477510000223,-33.4354683333295
10,GB-BV-148,17.7,,163,8a10c888-4dd8-414a-b7ce-715b2f21979f,4/4/2024 7:12:48 AM,Claude.Spencer_UWA,4/4/2024 7:12:48 AM,Claude.Spencer_UWA,115.481973333611,-33.4460616664237
1,GB-BV-114,30.4,,164,08d9dcf5-ecff-460d-8791-9ee38c8889d0,4/4/2024 11:46:39 PM,Claude.Spencer_UWA,4/4/2024 11:46:39 PM,Claude.Spencer_UWA,115.214318333686,-33.5231783336136
2,GB-BV-158,30.8,Skipper says something weird at bottom,165,3ceb741a-a187-4393-b3f5-fd8914e07175,4/4/2024 11:50:04 PM,Claude.Spencer_UWA,4/4/2024 11:50:04 PM,Claude.Spencer_UWA,115.21067999958,-33.5273666668815
3,GB-BV-110,29.8,,166,c3d69356-0f62-487c-92d5-306fa35375f0,4/4/2024 11:54:53 PM,Claude.Spencer_UWA,4/4/2024 11:54:53 PM,Claude.Spencer_UWA,115.219458332943,-33.5333466663946
4,GB-BV-191,29.5,,167,164f7e15-8aba-4cdf-835c-60bcb1144d7b,4/5/2024 12:01:34 AM,Claude.Spencer_UWA,4/5/2024 12:01:34 AM,Claude.Spencer_UWA,115.205464999979,-33.5468849996279
5,GB-BV-189,28.6,,168,8e53d46e-1cc1-40b7-80ed-b0da86a08aa2,4/5/2024 12:04:25 AM,Claude.Spencer_UWA,4/5/2024 12:04:41 AM,Claude.Spencer_UWA,115.201985000231,-33.5520899997352
6,GB-BV-142,30.0,,169,23c32626-f0d8-43da-9bea-724f3a25ab9b,4/5/2024 12:08:59 AM,Claude.Spencer_UWA,4/5/2024 12:08:59 AM,Claude.Spencer_UWA,115.194439999854,-33.5451066669396
7,GB-BV-126,30.7,,170,410a0ec1-8192-46a2-80eb-32ca2aeaf971,4/5/2024 12:12:44 AM,Claude.Spencer_UWA,4/5/2024 12:12:44 AM,Claude.Spencer_UWA,115.185275000151,-33.5392816663664
8,GB-BV-193,27.4,,171,f26cbe57-d622-4ed4-a534-75db2db89d8e,4/5/2024 12:43:32 AM,Claude.Spencer_UWA,4/5/2024 12:43:32 AM,Claude.Spencer_UWA,115.22522999966,-33.5490316665193
9,GB-BV-190,30.4,"left cam stopped mid drop, cable was changed (loose connection?)",172,dac45c9b-fbc8-4685-9382-6ae75a24b506,4/5/2024 12:48:44 AM,Claude.Spencer_UWA,4/5/2024 2:06:05 AM,Claude.Spencer_UWA,115.216598333335,-33.5409166668053
10,GB-BV-195,28.3,Left cam off on retrieve,173,fc81f8db-8998-4633-b711-c67892b55d5c,4/5/2024 12:52:16 AM,Claude.Spencer_UWA,4/5/2024 2:08:39 AM,Claude.Spencer_UWA,115.224433333242,-33.5381816666494
1,GB-BB-212,30.3,,174,18a65afd-9f2e-4121-b2fb-21678e7c1edd,4/5/2024 2:32:54 AM,Claude.Spencer_UWA,4/5/2024 2:32:54 AM,Claude.Spencer_UWA,115.108505000225,-33.5491616665966
2,GB-BV-211,29.3,,175,b2fc00d4-15c9-41a2-a9ae-f30313b62fb5,4/5/2024 2:38:40 AM,Claude.Spencer_UWA,4/5/2024 2:38:40 AM,Claude.Spencer_UWA,115.10134833346,-33.5485299999857
3,GB-BV-228,25.2,,176,e3cfd579-6589-4007-9211-05a0b5fb5456,4/5/2024 2:45:54 AM,Claude.Spencer_UWA,4/5/2024 2:45:54 AM,Claude.Spencer_UWA,115.082473333359,-33.5530483331488
4,GB-BV-153,15.1,,177,ef337fac-42c3-4579-89de-75cb24919c4e,4/5/2024 2:49:49 AM,Claude.Spencer_UWA,4/5/2024 2:49:49 AM,Claude.Spencer_UWA,115.075290000105,-33.5560399999848
5,GB-BV-235,16.5,,178,f41dc78e-7e68-419e-9892-edf24274e4b8,4/5/2024 2:51:41 AM,Claude.Spencer_UWA,4/5/2024 2:51:41 AM,Claude.Spencer_UWA,115.077688333031,-33.5568633335852
6,GB-BV-236,8.45,,179,69323ebe-ed65-4fb9-ac59-812308a39129,4/5/2024 2:56:00 AM,Claude.Spencer_UWA,4/5/2024 2:56:00 AM,Claude.Spencer_UWA,115.082975000224,-33.5626333334609
7,GB-BV-239,19.9,,180,89a8b04c-419c-4752-b509-a4ff779f1734,4/5/2024 2:58:56 AM,Claude.Spencer_UWA,4/5/2024 2:58:56 AM,Claude.Spencer_UWA,115.089359999787,-33.5618366668103
8,GB-BV-240,16.1,,181,335e014e-0e25-4fe3-acef-664603f0d2c2,4/5/2024 3:01:27 AM,Claude.Spencer_UWA,4/5/2024 3:01:27 AM,Claude.Spencer_UWA,115.091139999844,-33.5654233330916
9,GB-BV-232,20.1,,182,fd6f6a47-b097-4556-90b8-6cecf8cddf5a,4/5/2024 3:07:13 AM,Claude.Spencer_UWA,4/5/2024 3:07:13 AM,Claude.Spencer_UWA,115.096881666424,-33.5677066664652
10,GB-BV-230,14.3,"Moved mark, too close to people at meelup",183,3736ed6f-99a3-42d7-bef7-53b6c405bc41,4/5/2024 3:12:31 AM,Claude.Spencer_UWA,4/5/2024 3:12:31 AM,Claude.Spencer_UWA,115.096056666244,-33.5723816668969
1,GB-BV-184,25.4,,184,57888943-dd70-4c2c-83b0-232295cf1b53,4/5/2024 4:44:37 AM,Claude.Spencer_UWA,4/5/2024 4:44:37 AM,Claude.Spencer_UWA,115.203214999569,-33.5713499999467
2,GB-BV-185,24.3,,185,6274caec-75b7-4554-9cbb-61f1e3a8e954,4/5/2024 4:48:08 AM,Claude.Spencer_UWA,4/5/2024 4:48:08 AM,Claude.Spencer_UWA,115.209333333341,-33.5749750000016
3,GB-BV-187,25.3,,186,9c01084a-18e7-402c-8180-34959f3fe352,4/5/2024 4:51:59 AM,Claude.Spencer_UWA,4/5/2024 4:51:59 AM,Claude.Spencer_UWA,115.214641667001,-33.5694699997374
4,GB-BV-192,26.0,,187,dacc6c14-c0a3-4dec-94bf-7247cc9e703f,4/5/2024 4:54:43 AM,Claude.Spencer_UWA,4/5/2024 4:54:43 AM,Claude.Spencer_UWA,115.219746666996,-33.5667600003496
5,GB-BV-182,23.1,,188,e6a1dfc3-2e9e-4f6a-87cb-a21848ef5e96,4/5/2024 5:00:50 AM,Claude.Spencer_UWA,4/5/2024 5:00:50 AM,Claude.Spencer_UWA,115.222128333478,-33.5808633333606
6,GB-BV-181,21.9,"Showed 183 instead of 181, and also showed system 5 instead of 6 Maybe?",189,fe9de191-f83a-4b5b-8cfc-321f1ddef118,4/5/2024 5:03:51 AM,Claude.Spencer_UWA,4/5/2024 5:08:14 AM,Claude.Spencer_UWA,115.226560000354,-33.5852233333317
7,GB-BV-183,22.8,,190,7c8654ca-f10b-4671-824c-948055f4ee9b,4/5/2024 5:06:00 AM,Claude.Spencer_UWA,4/5/2024 5:06:00 AM,Claude.Spencer_UWA,115.229529999567,-33.5820566666406
9,GB-BV-188,17.1,,191,3a6d6b70-d268-445a-9e1c-bcc81c7ffba7,4/5/2024 5:17:20 AM,Claude.Spencer_UWA,4/5/2024 5:17:20 AM,Claude.Spencer_UWA,115.222741666323,-33.6017700002369
8,GB-BV-186,17.1,,192,207f5655-c97b-46fc-88b1-57714b787d52,4/5/2024 5:21:24 AM,Claude.Spencer_UWA,4/5/2024 5:21:24 AM,Claude.Spencer_UWA,115.227316666589,-33.6022866664875
10,GB-BV-194,18.5,Left cam stopped mid drop. Loose connection?,193,7847da29-db49-4af3-a46a-be6627e3ca74,4/5/2024 5:27:30 AM,Claude.Spencer_UWA,4/5/2024 6:31:41 AM,Claude.Spencer_UWA,115.213449999674,-33.5913616665402
1,GB-BV-168,19.6,,194,cb6b1295-bf2c-426c-9cee-dafe73ebf69f,4/8/2024 12:27:34 AM,Claude.Spencer_UWA,4/8/2024 12:27:34 AM,Claude.Spencer_UWA,115.494681666985,-33.409090000357
2,GB-BV-102,20.9,,195,fb2ba266-2598-47d4-be98-a6e2e863a6cd,4/8/2024 12:32:27 AM,Claude.Spencer_UWA,4/8/2024 2:16:23 AM,Claude.Spencer_UWA,115.491678333089,-33.3966366668196
3,GB-BV-078,22.3,Sample shown as 076,196,b7b57ca4-9349-4f45-a55f-74ce70a9ab6f,4/8/2024 12:36:11 AM,Claude.Spencer_UWA,4/8/2024 2:15:45 AM,Claude.Spencer_UWA,115.488296666524,-33.3898583331935
4,GB-BV-026,23.2,,197,675fd7ff-bf4f-4fd2-b3d3-47f0a91c0dbf,4/8/2024 12:41:22 AM,Claude.Spencer_UWA,4/8/2024 2:14:30 AM,Claude.Spencer_UWA,115.482031666613,-33.3791383335976
5,GB-BV-180,20.1,,198,a4d07009-45c8-4606-af73-5eef51f3c7e8,4/8/2024 12:58:30 AM,Claude.Spencer_UWA,4/8/2024 2:12:32 AM,Claude.Spencer_UWA,115.536359999925,-33.3559000000733
6,GB-BV-094,19.5,,199,c060bfe7-aa9a-4d8d-9633-2434a25c91e6,4/8/2024 1:08:21 AM,Claude.Spencer_UWA,4/8/2024 2:13:44 AM,Claude.Spencer_UWA,115.525585000045,-33.3811333335006
7,GB-BV-172,17.5,,200,b23e13dd-42b4-4be2-ab2c-edab51fc8ca7,4/8/2024 1:13:28 AM,Claude.Spencer_UWA,4/8/2024 2:13:03 AM,Claude.Spencer_UWA,115.536169999954,-33.3798683334648
8,GB-BV-140,18.5,,201,b14d08a7-51fa-4ee2-8bea-7a131e36d188,4/8/2024 1:26:13 AM,Claude.Spencer_UWA,4/8/2024 2:17:08 AM,Claude.Spencer_UWA,115.511816666314,-33.4060800003739
9,GB-BV-156,19.1,,202,3596d654-5e64-41da-b2ea-4e074b332690,4/8/2024 1:28:55 AM,Claude.Spencer_UWA,4/8/2024 2:17:32 AM,Claude.Spencer_UWA,115.505606666653,-33.4055233335163
10,GB-BV-124,192,,203,0d27d2c5-5897-4a60-9fa7-4c6ff84abccb,4/8/2024 1:31:42 AM,Claude.Spencer_UWA,4/8/2024 2:17:48 AM,Claude.Spencer_UWA,115.501153333311,-33.4097866665931
1,GB-BV-062,26.2,,204,1f8b1837-6925-428b-97c3-8c43a02e259e,4/8/2024 3:11:53 AM,Claude.Spencer_UWA,4/8/2024 3:11:53 AM,Claude.Spencer_UWA,115.440355000047,-33.4104299997475
2,GB-BV-002,26.9,,205,01fbe219-9da4-4c87-92a0-a6b091c668ea,4/8/2024 3:16:24 AM,Claude.Spencer_UWA,4/8/2024 3:16:24 AM,Claude.Spencer_UWA,115.429158333667,-33.4034700001314
3,GP-BV-050,28.5,,206,5d22b6dd-c0bf-4ec6-b6b3-80a857509d74,4/8/2024 3:26:44 AM,Claude.Spencer_UWA,4/8/2024 3:26:44 AM,Claude.Spencer_UWA,115.431921666466,-33.3774900000728
4,GP-BV-006,27.8,Camera 22 turned off on retrieval ,207,c132bbc8-ef99-4af9-a3a4-574764981fde,4/8/2024 3:36:54 AM,Claude.Spencer_UWA,4/8/2024 5:23:21 AM,Claude.Spencer_UWA,115.443763333101,-33.3546799998542
5,GB-BV-106,30.6,,208,1f7d7927-7f45-4735-a743-0a1512d9efb2,4/8/2024 3:48:35 AM,Claude.Spencer_UWA,4/8/2024 3:48:35 AM,Claude.Spencer_UWA,115.407893333413,-33.3619716667635
6,GB-BV-039,29.9,,209,f7116445-9b04-4807-882e-e880b2876ffd,4/8/2024 3:54:29 AM,Claude.Spencer_UWA,4/8/2024 3:54:29 AM,Claude.Spencer_UWA,115.414276666601,-33.3754316668985
7,GB-BV-066,30.7,,210,60e1a5a1-bb73-4c7e-81c0-510ff40fd460,4/8/2024 4:02:04 AM,Claude.Spencer_UWA,4/8/2024 4:02:04 AM,Claude.Spencer_UWA,115.39465833306,-33.3860716665143
8,GB-BV-171,30.6,,211,65400f7a-7744-422c-ab64-fbae99fb822d,4/8/2024 4:10:14 AM,Claude.Spencer_UWA,4/8/2024 4:10:14 AM,Claude.Spencer_UWA,115.387550000149,-33.4071133336042
9,GB-BV-098,31.9,,212,adb44ba9-fe13-486f-98b5-20915565393a,4/8/2024 4:16:29 AM,Claude.Spencer_UWA,4/8/2024 4:16:29 AM,Claude.Spencer_UWA,115.375061666883,-33.3969299999512
10,GB-BV-179,32.5,,213,8bcb23de-c993-487e-81d1-4b775a89a1d2,4/8/2024 4:24:58 AM,Claude.Spencer_UWA,4/8/2024 4:24:58 AM,Claude.Spencer_UWA,115.37226833305,-33.3765633330832
1,GB-BV-112,33.0,,214,a66b4b35-6053-4d09-99ce-bc35b9366df4,4/8/2024 6:21:04 AM,Claude.Spencer_UWA,4/8/2024 6:21:04 AM,Claude.Spencer_UWA,115.364588332953,-33.3614049996869
2,GB-BV-071,33.5,,215,5be28cb0-20b7-476f-bfdf-2ff26da30b79,4/8/2024 6:26:45 AM,Claude.Spencer_UWA,4/8/2024 6:26:45 AM,Claude.Spencer_UWA,115.35829166653,-33.3630166666934
3,GB-BV-022,34.1,,216,d499c874-ba35-4b3c-b56f-78f6c8ffbe65,4/8/2024 6:39:17 AM,Claude.Spencer_UWA,4/8/2024 6:39:17 AM,Claude.Spencer_UWA,115.346428333428,-33.3945416669807
4,GB-BV-022,34.5,,217,f1098878-3fdc-4c87-a43d-591809dda3db,4/8/2024 6:48:04 AM,Claude.Spencer_UWA,4/8/2024 6:48:04 AM,Claude.Spencer_UWA,115.335616667012,-33.3734083329586
5,GB-BV-055,35.6,,218,5b4e2047-5856-4517-9d15-194432200a49,4/8/2024 6:52:23 AM,Claude.Spencer_UWA,4/8/2024 6:52:23 AM,Claude.Spencer_UWA,115.32086833329,-33.3718050003636
6,GB-BV-128,35.8,Shown 126 meant to be 128 ,219,2e9fa496-2dce-48f9-804e-ebb45de4335f,4/8/2024 6:56:06 AM,Claude.Spencer_UWA,4/8/2024 7:01:49 AM,Claude.Spencer_UWA,115.312958326752,-33.3704739315942
7,GB-BV-159,38.6,,220,39d184fe-ca11-4b93-af50-4544b9c970f0,4/8/2024 7:12:23 AM,Claude.Spencer_UWA,4/8/2024 7:12:23 AM,Claude.Spencer_UWA,115.25114333325,-33.358586667003
8,GB-BV-127,38.7,,221,7a067a04-612b-4aae-ae9e-aa105eed604e,4/8/2024 7:18:50 AM,Claude.Spencer_UWA,4/8/2024 7:18:50 AM,Claude.Spencer_UWA,115.231329999715,-33.3564433331484
9,GB-BV-143,38.6,,222,0268f8cc-a120-4426-8d95-fdfd7c4d6cf1,4/8/2024 7:21:32 AM,Claude.Spencer_UWA,4/8/2024 7:21:32 AM,Claude.Spencer_UWA,115.228685000193,-33.3512133336001
10,GB-BV-107,41.0,Good ground,223,04b450b8-a84a-43ac-916a-cac197d13ccb,4/8/2024 7:29:33 AM,Claude.Spencer_UWA,4/8/2024 7:31:10 AM,Claude.Spencer_UWA,115.209558333472,-33.365935000146
1,GB-BV-169,17.6,,224,16490303-48c4-4264-ae73-8d5108f00425,4/9/2024 12:18:08 AM,Claude.Spencer_UWA,4/9/2024 12:18:08 AM,Claude.Spencer_UWA,115.104931666416,-33.5785400003341
2,GB-BV-137,10.3,,225,7b8a4003-9779-4055-a5f7-3bb014d4358e,4/9/2024 12:28:57 AM,Claude.Spencer_UWA,4/9/2024 12:28:57 AM,Claude.Spencer_UWA,115.112519999726,-33.5938133330851
3,GB-BV-121,8.5,,226,24721d22-dc74-4286-892b-51f0260c174d,4/9/2024 12:38:28 AM,Claude.Spencer_UWA,4/9/2024 12:38:28 AM,Claude.Spencer_UWA,115.137330000026,-33.6061666664768
4,GB-BV-165,6.2,,227,d098564b-f860-484c-97be-164458c6ff30,4/9/2024 12:43:55 AM,Claude.Spencer_UWA,4/9/2024 12:43:55 AM,Claude.Spencer_UWA,115.136333333591,-33.6156500002776
5,GB-BV-029,16.4,Bruv there’s divers ,228,3d38ac4a-b50e-422f-a2c7-6d8f63268565,4/9/2024 12:55:29 AM,Claude.Spencer_UWA,4/9/2024 2:37:09 AM,Claude.Spencer_UWA,115.159586666692,-33.595750000255
6,GB-BV-061,9.3,,229,cd709f77-9f6d-4aa6-bf0b-5d4a0c694d46,4/9/2024 1:09:53 AM,Claude.Spencer_UWA,4/9/2024 1:09:53 AM,Claude.Spencer_UWA,115.186456666534,-33.6210950000636
7,GB-BV-133,13.1,,230,b33e242a-6288-46a0-8611-a6c2ce355e0b,4/9/2024 1:16:18 AM,Claude.Spencer_UWA,4/9/2024 1:16:18 AM,Claude.Spencer_UWA,115.187936331944,-33.6067719275716
8,GB-BV-045,14.6,,231,438f52ca-fc44-419b-9d4f-9778911db16a,4/9/2024 1:18:56 AM,Claude.Spencer_UWA,4/9/2024 1:18:56 AM,Claude.Spencer_UWA,115.194146666676,-33.602481666718
9,GB-BV-017,21.4,,232,03f2362f-9661-48cd-9621-a397cfea2a2c,4/9/2024 1:25:38 AM,Claude.Spencer_UWA,4/9/2024 2:54:55 AM,Claude.Spencer_UWA,115.181911666405,-33.5880000002814
