"campaignid","sample","family","genus","species","length","number","range"
"2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Pagrus","auratus",392.60178,1,"1512.61633"
"2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Pagrus","auratus",552.74639,1,"1496.84941"
"2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Pagrus","auratus",356.25905,1,"1254.46648"
"2014-12_Geographe.Bay_stereoBRUVs","843","Monacanthidae","Scobinichthys","granulatus",96.93949,1,"1881.13172"
"2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",117.13511,1,"1673.07505"
"2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",103.97034,1,"1802.04386"
"2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",116.63238,1,"1990.25770"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Eupetrichthys","angustipes",134.04308,1,"2946.45416"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Notolabrus","parilus",225.18806,1,"2845.93617"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Halichoeres","brownfieldi",85.21118,1,"2496.25503"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",267.71941,1,"1678.21581"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",103.52127,1,"2361.00859"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",120.47881,1,"2769.43833"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",131.47955,1,"1839.94831"
"2014-12_Geographe.Bay_stereoBRUVs","843","Mullidae","Upeneichthys","vlamingii",188.26883,1,"1939.99234"
"2014-12_Geographe.Bay_stereoBRUVs","843","Myliobatidae","Myliobatis","australis",487.99125,1,"3539.98498"
"2014-12_Geographe.Bay_stereoBRUVs","843","Carangidae","Pseudocaranx","spp",85.78396,1,"786.98092"
"2014-12_Geographe.Bay_stereoBRUVs","843","Carangidae","Pseudocaranx","spp",91.79731,1,"835.21772"
"2014-12_Geographe.Bay_stereoBRUVs","843","Rhinobatidae","Trygonorrhina","dumerilii",995.32124,1,"1904.09219"
"2014-12_Geographe.Bay_stereoBRUVs","843","Rhinobatidae","Trygonorrhina","dumerilii",978.14702,1,"2982.72262"
"2014-12_Geographe.Bay_stereoBRUVs","843","Neosebastidae","Neosebastes","pandus",391.25146,1,"2479.42626"
"2014-12_Geographe.Bay_stereoBRUVs","843","Rhinobatidae","Trygonorrhina","dumerilii",1022.19734,1,"1506.66833"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",346.2792,1,"1607.34955"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",375.79116,1,"2895.69380"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",157.90782,1,"1574.06839"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",164.80657,1,"1374.19553"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",124.83807,1,"3446.35205"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",126.9363,1,"1597.23710"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",235.77437,1,"2949.51881"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",257.80403,1,"3132.96257"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",186.10205,1,"2856.99502"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",145.92568,1,"2943.71470"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",300.0824,1,"3087.68273"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",170.29363,1,"3193.29323"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",241.26062,1,"2922.83541"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",263.64125,1,"3109.00057"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",121.42286,1,"3208.93546"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",183.14399,1,"3801.26993"
"2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",201.37779,1,"4004.70479"
"2014-12_Geographe.Bay_stereoBRUVs","864","Monacanthidae","Acanthaluteres","vittiger",154.99057,1,"2287.09140"
"2014-12_Geographe.Bay_stereoBRUVs","864","Labridae","Halichoeres","brownfieldi",141.80671,1,"2226.00310"
"2014-12_Geographe.Bay_stereoBRUVs","864","Gerreidae","Parequula","melbournensis",92.10386,1,"1105.14560"
"2014-12_Geographe.Bay_stereoBRUVs","864","Gerreidae","Parequula","melbournensis",91.53937,1,"1585.80205"
"2014-12_Geographe.Bay_stereoBRUVs","864","Ostraciidae","Anoplocapros","amygdaloides",252.96776,1,"2410.69028"
"2014-12_Geographe.Bay_stereoBRUVs","864","Gerreidae","Parequula","melbournensis",93.21527,1,"1125.76300"
"2014-12_Geographe.Bay_stereoBRUVs","864","Gerreidae","Parequula","melbournensis",97.84411,1,"1867.95234"
"2014-12_Geographe.Bay_stereoBRUVs","864","Gerreidae","Parequula","melbournensis",108.05316,1,"1593.34415"
"2014-12_Geographe.Bay_stereoBRUVs","864","Triakidae","Mustelus","antarcticus",857.99059,1,"3471.27587"
"2014-12_Geographe.Bay_stereoBRUVs","864","Myliobatidae","Myliobatis","australis",473.68657,1,"5796.19725"
"2014-12_Geographe.Bay_stereoBRUVs","864","Rhinobatidae","Trygonorrhina","dumerilii",973.29223,1,"1726.63618"
"2014-12_Geographe.Bay_stereoBRUVs","879","Gerreidae","Parequula","melbournensis",81.30369,1,"1432.31004"
"2014-12_Geographe.Bay_stereoBRUVs","879","Gerreidae","Parequula","melbournensis",114.24796,1,"1673.51096"
"2014-12_Geographe.Bay_stereoBRUVs","879","Mullidae","Upeneichthys","vlamingii",137.0373,1,"1640.34013"
"2014-12_Geographe.Bay_stereoBRUVs","879","Labridae","Ophthalmolepis","lineolatus",156.91484,1,"1910.70457"
"2014-12_Geographe.Bay_stereoBRUVs","879","Labridae","Ophthalmolepis","lineolatus",195.20012,1,"2574.33507"
"2014-12_Geographe.Bay_stereoBRUVs","879","Rhinobatidae","Trygonorrhina","dumerilii",676.90177,1,"2425.95360"
"2014-12_Geographe.Bay_stereoBRUVs","879","Rhinobatidae","Trygonorrhina","dumerilii",946.18449,1,"2073.93566"
"2014-12_Geographe.Bay_stereoBRUVs","879","Rhinobatidae","Trygonorrhina","dumerilii",919.67683,1,"2911.70180"
"2014-12_Geographe.Bay_stereoBRUVs","879","Heterodontidae","Heterodontus","portusjacksoni",751.82152,1,"3376.81744"
"2014-12_Geographe.Bay_stereoBRUVs","879","Heterodontidae","Heterodontus","portusjacksoni",470.84414,1,"2894.87504"
"2014-12_Geographe.Bay_stereoBRUVs","879","Labridae","Notolabrus","parilus",171.62482,1,"2984.69553"
"2014-12_Geographe.Bay_stereoBRUVs","879","Labridae","Notolabrus","parilus",262.23857,1,"3226.09976"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",65.53486,1,"1591.44781"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",60.50438,1,"1706.45595"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",50.41659,1,"1635.06876"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",85.25362,1,"1748.79919"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",79.72564,1,"1812.91526"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",77.17954,1,"1877.27381"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",78.87767,1,"1835.85056"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",72.27781,1,"1865.96702"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",62.78381,1,"1215.08216"
"2014-12_Geographe.Bay_stereoBRUVs","879","Carangidae","Pseudocaranx","spp",48.86005,1,"882.81518"
"2014-12_Geographe.Bay_stereoBRUVs","879","Dasyatidae","Dasyatis","brevicaudata",936.00651,1,"1784.61102"
"2014-12_Geographe.Bay_stereoBRUVs","879","Myliobatidae","Myliobatis","australis",563.08562,1,"3335.83315"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Coris","auricularis",334.34397,1,"2821.20894"
"2014-12_Geographe.Bay_stereoBRUVs","880","Sparidae","Pagrus","auratus",323.83614,1,"3606.26031"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Choerodon","rubescens",271.97863,1,"3483.34681"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Notolabrus","parilus",233.59392,1,"2749.49933"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Notolabrus","parilus",177.48571,1,"1320.02805"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Ophthalmolepis","lineolatus",308.85743,1,"1778.97561"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Ophthalmolepis","lineolatus",347.72832,1,"2513.31544"
"2014-12_Geographe.Bay_stereoBRUVs","880","Rhinobatidae","Trygonorrhina","dumerilii",925.8615,1,"2419.72756"
"2014-12_Geographe.Bay_stereoBRUVs","880","Rhinobatidae","Trygonorrhina","dumerilii",953.73491,1,"2558.51956"
"2014-12_Geographe.Bay_stereoBRUVs","880","Carangidae","Seriola","hippos",1133.10637,1,"1724.86033"
"2014-12_Geographe.Bay_stereoBRUVs","880","Gerreidae","Parequula","melbournensis",110.99691,1,"2050.36494"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Austrolabrus","maculatus",154.17459,1,"2589.20856"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Coris","auricularis",296.98392,1,"3060.34934"
"2014-12_Geographe.Bay_stereoBRUVs","880","Labridae","Coris","auricularis",323.06741,1,"2123.07024"
"2014-12_Geographe.Bay_stereoBRUVs","880","Carangidae","Pseudocaranx","spp",238.3979,1,"1561.47895"
"2014-12_Geographe.Bay_stereoBRUVs","880","Carangidae","Pseudocaranx","spp",229.31311,1,"1642.85885"
"2014-12_Geographe.Bay_stereoBRUVs","880","Carangidae","Pseudocaranx","spp",254.99042,1,"1398.91483"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Labridae","Notolabrus","parilus",193.45843,1,"2432.88431"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Gerreidae","Parequula","melbournensis",107.86261,1,"1800.52814"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Gerreidae","Parequula","melbournensis",80.32523,1,"1846.05348"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Gerreidae","Parequula","melbournensis",88.18213,1,"3769.84328"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Gerreidae","Parequula","melbournensis",101.70657,1,"2142.30812"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Gerreidae","Parequula","melbournensis",88.95846,1,"1535.05283"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Rhinobatidae","Trygonorrhina","dumerilii",563.8518,1,"5217.20741"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Triakidae","Mustelus","antarcticus",942.32902,1,"2197.00772"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",65.13702,1,"1524.89792"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",69.69684,1,"1663.69854"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",66.47521,1,"1531.09598"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",73.63299,1,"1576.82599"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",63.56449,1,"1521.80641"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",55.99589,1,"1506.31542"
"2014-12_Geographe.Bay_stereoBRUVs","1108","Carangidae","Pseudocaranx","spp",68.36941,1,"1621.62489"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Austrolabrus","maculatus",96.20417,1,"2686.50614"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Pomacentridae","Chromis","klunzingeri",98.83332,1,"2352.80495"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Pomacentridae","Chromis","klunzingeri",91.99201,1,"1951.87516"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",137.29883,1,"1496.33158"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Mullidae","Upeneichthys","vlamingii",178.44877,1,"2621.19080"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",142.61823,1,"1590.54521"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",114.0431,1,"1384.43398"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",116.93919,1,"1913.96565"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",108.93548,1,"908.58482"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",141.70611,1,"2336.02354"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Pseudolabrus","biserialis",144.74874,1,"1891.87214"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Notolabrus","parilus",226.86533,1,"1902.17159"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Notolabrus","parilus",270.39034,1,"1853.11824"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Notolabrus","parilus",307.1171,1,"2311.02657"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Bodianus","frenchii",347.96443,1,"1765.57529"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",329.93393,1,"1412.58624"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Monacanthidae","Meuschenia","galii",292.07819,1,"2576.98283"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Sphyraenidae","Sphyraena","obtusata",307.09824,1,"2235.63958"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",227.17743,1,"1585.98051"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",225.99687,1,"1924.13609"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",248.34014,1,"2358.59384"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",242.69209,1,"1868.34832"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",1468.22313,1,"2112.81407"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",232.94925,1,"2090.09100"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",226.64513,1,"2048.05778"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Carangidae","Pseudocaranx","spp",253.5645,1,"2339.90934"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Pomacentridae","Parma","victoriae",190.77127,1,"2825.42927"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",351.89406,1,"1956.70869"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",237.32505,1,"982.12043"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",265.07836,1,"2976.47670"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",122.76609,1,"2703.53107"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",210.53516,1,"2045.15283"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",269.60943,1,"1882.14196"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",292.91297,1,"2627.39205"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",244.98668,1,"1427.30070"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",227.29095,1,"1240.80074"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",121.33376,1,"1887.26051"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",109.0889,1,"1640.98299"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",109.6844,1,"2552.35571"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",246.68004,1,"1898.94669"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Coris","auricularis",275.86528,1,"1198.66537"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",140.10081,1,"1037.78255"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",146.90711,1,"1212.03822"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",143.2789,1,"1505.53609"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",145.90223,1,"1255.39345"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",136.40611,1,"1245.46451"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",124.88997,1,"1168.46449"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",120.37275,1,"1246.79032"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",149.03113,1,"1338.22347"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",146.41203,1,"1565.64387"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",146.25846,1,"1395.39946"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",150.65541,1,"1308.88654"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",156.7718,1,"1347.13018"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",148.25043,1,"3183.31870"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",146.10381,1,"2833.83090"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",154.76303,1,"3051.84948"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",161.35699,1,"2964.72080"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",159.17586,1,"3007.04689"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",121.84458,1,"2047.75118"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",154.65112,1,"3029.29735"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",129.11972,1,"2881.78454"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",163.11035,1,"3127.01119"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",156.47151,1,"2969.93964"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",144.09605,1,"2983.41405"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",151.52344,1,"2503.24325"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",129.07561,1,"1775.91868"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",141.17888,1,"2262.85119"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",119.27462,1,"2659.60204"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",124.0352,1,"3032.82396"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",131.28324,1,"2758.64345"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",153.51872,1,"3205.69011"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",138.74729,1,"2869.66168"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",144.08033,1,"3583.31993"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",129.22721,1,"3230.26005"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",150.7754,1,"1704.43537"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Monacanthidae","Acanthaluteres","brownii",315.10101,1,"3284.77414"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Monacanthidae","Acanthaluteres","brownii",308.69703,1,"3798.33102"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Seriola","hippos",823.25926,1,"3664.82592"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Seriola","hippos",771.34789,1,"4124.76470"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Austrolabrus","maculatus",92.18843,1,"1954.15429"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",358.75429,1,"1307.44390"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Mullidae","Upeneichthys","vlamingii",134.19662,1,"1640.00426"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Notolabrus","parilus",233.24483,1,"1868.53532"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Pseudolabrus","biserialis",142.00858,1,"3061.04925"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Pseudolabrus","biserialis",107.2681,1,"1928.61098"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Pseudolabrus","biserialis",128.48318,1,"2896.03742"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Pseudolabrus","biserialis",188.21511,1,"1872.90332"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Monacanthidae","Meuschenia","flavolineata",295.72079,1,"4047.48826"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Monacanthidae","Meuschenia","flavolineata",169.96097,1,"3233.14633"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Monacanthidae","Meuschenia","flavolineata",258.62975,1,"1400.68913"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sparidae","Rhabdosargus","sarba",259.832,1,"3237.64391"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sparidae","Rhabdosargus","sarba",229.76306,1,"3120.96455"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Glaucosomatidae","Glaucosoma","hebraicum",400.28045,1,"1693.95951"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Myliobatidae","Myliobatis","australis",458.0499,1,"1805.22310"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Ophthalmolepis","lineolatus",128.32524,1,"2441.04756"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Ophthalmolepis","lineolatus",313.97426,1,"1041.34793"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Monacanthidae","Meuschenia","hippocrepis",298.02567,1,"2951.25473"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",278.5617,1,"3004.76954"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",304.75242,1,"2407.51030"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",270.82102,1,"2498.62374"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",279.34924,1,"2586.05814"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",273.03895,1,"2574.61060"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Sphyraenidae","Sphyraena","obtusata",283.71124,1,"2606.80480"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",288.65086,1,"1609.07670"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",278.11707,1,"1697.20685"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",236.42204,1,"1066.71078"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",244.13721,1,"1073.73812"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",280.61948,1,"1072.86980"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",220.04455,1,"1136.83504"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",253.07166,1,"1376.78772"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",257.73892,1,"1451.45009"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Carangidae","Pseudocaranx","spp",261.80697,1,"1390.94392"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",130.74868,1,"1747.01641"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",147.26405,1,"1827.08257"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",334.82877,1,"2453.83744"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",367.93912,1,"3233.45316"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",272.68418,1,"1713.30694"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",224.72027,1,"1786.98758"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",267.52455,1,"1852.94450"
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-1","Labridae","Coris","auricularis",203.51883,1,"1987.92313"
