"","campaign_name","dataset_name","image_name","latitude","longitude","image_url","image_width","image_height"
"813","2014TowedVideo","LGBDT4","LGBDT4_3721.jpeg",-33.60151667,115.2902667,NA,1920,1080
"814","2014TowedVideo","LGBDT4","LGBDT4_3725.jpeg",-33.60135,115.2903667,NA,1920,1080
"815","2014TowedVideo","LGBDT4","LGBDT4_3729.jpeg",-33.60123333,115.2904833,NA,1920,1080
"816","2014TowedVideo","LGBDT4","LGBDT4_3738.jpeg",-33.60103333,115.2908667,NA,1920,1080
"817","2014TowedVideo","LGBDT4","LGBDT4_3741.jpeg",-33.60108333,115.291,NA,1920,1080
"818","2014TowedVideo","LGBDT4","LGBDT4_3745.jpeg",-33.60093333,115.29115,NA,1920,1080
"819","2014TowedVideo","LGBDT4","LGBDT4_3756.jpeg",-33.60098333,115.29165,NA,1920,1080
"820","2014TowedVideo","LGBDT4","LGBDT4_0801.jpeg",-33.55378333,115.3111833,NA,1920,1080
"821","2014TowedVideo","LGBDT4","LGBDT4_0805.jpeg",-33.55391667,115.3112333,NA,1920,1080
"822","2014TowedVideo","LGBDT4","LGBDT4_0809.jpeg",-33.55405,115.3111667,NA,1920,1080
"823","2014TowedVideo","LGBDT4","LGBDT4_0863.jpeg",-33.55593333,115.3104167,NA,1920,1080
"824","2014TowedVideo","LGBDT4","LGBDT4_0865.jpeg",-33.55601667,115.3104,NA,1920,1080
"825","2014TowedVideo","LGBDT4","LGBDT4_0870.jpeg",-33.5562,115.3104167,NA,1920,1080
"826","2014TowedVideo","LGBDT4","LGBDT4_0875.jpeg",-33.55635,115.31035,NA,1920,1080
"827","2014TowedVideo","LGBDT4","LGBDT4_0896.jpeg",-33.55703333,115.3098833,NA,1920,1080
"828","2014TowedVideo","LGBDT4","LGBDT4_0907.jpeg",-33.55741667,115.30965,NA,1920,1080
"829","2014TowedVideo","LGBDT4","LGBDT4_0918.jpeg",-33.55771667,115.3093167,NA,1920,1080
"830","2014TowedVideo","LGBDT4","LGBDT4_0926.jpeg",-33.55798333,115.3091333,NA,1920,1080
"831","2014TowedVideo","LGBDT4","LGBDT4_0935.jpeg",-33.55831667,115.3090167,NA,1920,1080
"832","2014TowedVideo","LGBDT4","LGBDT4_0941.jpeg",-33.55853333,115.3089167,NA,1920,1080
"833","2014TowedVideo","LGBDT4","LGBDT4_0944.jpeg",-33.55861667,115.3088667,NA,1920,1080
"834","2014TowedVideo","LGBDT4","LGBDT4_0946.jpeg",-33.5587,115.30885,NA,1920,1080
"835","2014TowedVideo","LGBDT4","LGBDT4_0948.jpeg",-33.55878333,115.3088333,NA,1920,1080
"836","2014TowedVideo","LGBDT4","LGBDT4_0951.jpeg",-33.5589,115.3088333,NA,1920,1080
"837","2014TowedVideo","LGBDT4","LGBDT4_0953.jpeg",-33.55898333,115.3088667,NA,1920,1080
"838","2014TowedVideo","LGBDT4","LGBDT4_0963.jpeg",-33.55935,115.3088833,NA,1920,1080
"839","2014TowedVideo","LGBDT4","LGBDT4_0971.jpeg",-33.55966667,115.3087833,NA,1920,1080
"840","2014TowedVideo","LGBDT4","LGBDT4_0982.jpeg",-33.56001667,115.3085333,NA,1920,1080
"841","2014TowedVideo","LGBDT4","LGBDT4_0997.jpeg",-33.56053333,115.30825,NA,1920,1080
"842","2014TowedVideo","LGBDT4","LGBDT4_1006.jpeg",-33.5609,115.3083,NA,1920,1080
"843","2014TowedVideo","LGBDT4","LGBDT4_1013.jpeg",-33.56115,115.3082167,NA,1920,1080
"844","2014TowedVideo","LGBDT4","LGBDT4_1014.jpeg",-33.56118333,115.3081833,NA,1920,1080
"845","2014TowedVideo","LGBDT4","LGBDT4_1017.jpeg",-33.56128333,115.3081333,NA,1920,1080
"846","2014TowedVideo","LGBDT4","LGBDT4_1019.jpeg",-33.56138333,115.3081,NA,1920,1080
"847","2014TowedVideo","LGBDT4","LGBDT4_1030.jpeg",-33.56175,115.3078833,NA,1920,1080
"848","2014TowedVideo","LGBDT4","LGBDT4_1036.jpeg",-33.56198333,115.3078333,NA,1920,1080
"849","2014TowedVideo","LGBDT4","LGBDT4_1038.jpeg",-33.56205,115.3078,NA,1920,1080
"850","2014TowedVideo","LGBDT4","LGBDT4_1041.jpeg",-33.56215,115.3077,NA,1920,1080
"851","2014TowedVideo","LGBDT4","LGBDT4_1050.jpeg",-33.56248333,115.3075667,NA,1920,1080
"852","2014TowedVideo","LGBDT4","LGBDT4_1059.jpeg",-33.56285,115.30755,NA,1920,1080
"853","2014TowedVideo","LGBDT4","LGBDT4_1066.jpeg",-33.56313333,115.3075833,NA,1920,1080
"854","2014TowedVideo","LGBDT4","LGBDT4_1068.jpeg",-33.56318333,115.30765,NA,1920,1080
"855","2014TowedVideo","LGBDT4","LGBDT4_1072.jpeg",-33.56333333,115.3077667,NA,1920,1080
"856","2014TowedVideo","LGBDT4","LGBDT4_1077.jpeg",-33.56351667,115.3077833,NA,1920,1080
"857","2014TowedVideo","LGBDT4","LGBDT4_1094.jpeg",-33.5642,115.3077333,NA,1920,1080
"858","2014TowedVideo","LGBDT4","LGBDT4_1096.jpeg",-33.56428333,115.3077333,NA,1920,1080
"859","2014TowedVideo","LGBDT4","LGBDT4_1105.jpeg",-33.56463333,115.3077333,NA,1920,1080
"860","2014TowedVideo","LGBDT4","LGBDT4_1126.jpeg",-33.56543333,115.3079333,NA,1920,1080
"861","2014TowedVideo","LGBDT4","LGBDT4_1157.jpeg",-33.5667,115.3078167,NA,1920,1080
"862","2014TowedVideo","LGBDT4","LGBDT4_1160.jpeg",-33.56676667,115.3076667,NA,1920,1080
"863","2014TowedVideo","LGBDT4","LGBDT4_1167.jpeg",-33.56671667,115.3072667,NA,1920,1080
"864","2014TowedVideo","LGBDT4","LGBDT4_1172.jpeg",-33.56678333,115.3071,NA,1920,1080
"865","2014TowedVideo","LGBDT4","LGBDT4_1193.jpeg",-33.56763333,115.3069,NA,1920,1080
"866","2014TowedVideo","LGBDT4","LGBDT4_1196.jpeg",-33.56773333,115.3068833,NA,1920,1080
"867","2014TowedVideo","LGBDT4","LGBDT4_1205.jpeg",-33.56811667,115.3069,NA,1920,1080
"868","2014TowedVideo","LGBDT4","LGBDT4_1211.jpeg",-33.56836667,115.30695,NA,1920,1080
"869","2014TowedVideo","LGBDT4","LGBDT4_1215.jpeg",-33.56851667,115.30695,NA,1920,1080
"870","2014TowedVideo","LGBDT4","LGBDT4_1222.jpeg",-33.56878333,115.30695,NA,1920,1080
"871","2014TowedVideo","LGBDT4","LGBDT4_1235.jpeg",-33.56931667,115.3068667,NA,1920,1080
"872","2014TowedVideo","LGBDT4","LGBDT4_1240.jpeg",-33.56951667,115.3069,NA,1920,1080
"873","2014TowedVideo","LGBDT4","LGBDT4_1245.jpeg",-33.5697,115.3069,NA,1920,1080
"874","2014TowedVideo","LGBDT4","LGBDT4_1272.jpeg",-33.57083333,115.3070167,NA,1920,1080
"875","2014TowedVideo","LGBDT4","LGBDT4_1277.jpeg",-33.57105,115.3070167,NA,1920,1080
"876","2014TowedVideo","LGBDT4","LGBDT4_1284.jpeg",-33.57135,115.3070167,NA,1920,1080
"877","2014TowedVideo","LGBDT4","LGBDT4_1286.jpeg",-33.57143333,115.307,NA,1920,1080
"878","2014TowedVideo","LGBDT4","LGBDT4_1288.jpeg",-33.5715,115.3069667,NA,1920,1080
"879","2014TowedVideo","LGBDT4","LGBDT4_1298.jpeg",-33.57185,115.30675,NA,1920,1080
"880","2014TowedVideo","LGBDT4","LGBDT4_1301.jpeg",-33.57193333,115.3066333,NA,1920,1080
"881","2014TowedVideo","LGBDT4","LGBDT4_1303.jpeg",-33.572,115.3065667,NA,1920,1080
"882","2014TowedVideo","LGBDT4","LGBDT4_1305.jpeg",-33.57208333,115.3065333,NA,1920,1080
"883","2014TowedVideo","LGBDT4","LGBDT4_1307.jpeg",-33.57216667,115.3065,NA,1920,1080
"884","2014TowedVideo","LGBDT4","LGBDT4_1328.jpeg",-33.57265,115.3057667,NA,1920,1080
"885","2014TowedVideo","LGBDT4","LGBDT4_1344.jpeg",-33.5733,115.3058333,NA,1920,1080
"886","2014TowedVideo","LGBDT4","LGBDT4_1350.jpeg",-33.57353333,115.3059167,NA,1920,1080
"887","2014TowedVideo","LGBDT4","LGBDT4_1352.jpeg",-33.57361667,115.3059167,NA,1920,1080
"888","2014TowedVideo","LGBDT4","LGBDT4_1372.jpeg",-33.57445,115.30605,NA,1920,1080
"889","2014TowedVideo","LGBDT4","LGBDT4_1384.jpeg",-33.57495,115.3061833,NA,1920,1080
"890","2014TowedVideo","LGBDT4","LGBDT4_1386.jpeg",-33.57501667,115.3062333,NA,1920,1080
"891","2014TowedVideo","LGBDT4","LGBDT4_1392.jpeg",-33.57523333,115.3063667,NA,1920,1080
"892","2014TowedVideo","LGBDT4","LGBDT4_1397.jpeg",-33.57543333,115.3064,NA,1920,1080
"893","2014TowedVideo","LGBDT4","LGBDT4_1405.jpeg",-33.57576667,115.3064833,NA,1920,1080
"894","2014TowedVideo","LGBDT4","LGBDT4_1406.jpeg",-33.5758,115.3064833,NA,1920,1080
"895","2014TowedVideo","LGBDT4","LGBDT4_1423.jpeg",-33.57653333,115.3065,NA,1920,1080
"896","2014TowedVideo","LGBDT4","LGBDT4_1425.jpeg",-33.57661667,115.3064833,NA,1920,1080
"897","2014TowedVideo","LGBDT4","LGBDT4_1440.jpeg",-33.57725,115.30645,NA,1920,1080
"898","2014TowedVideo","LGBDT4","LGBDT4_1442.jpeg",-33.57731667,115.30645,NA,1920,1080
"899","2014TowedVideo","LGBDT4","LGBDT4_1447.jpeg",-33.57755,115.3064333,NA,1920,1080
"900","2014TowedVideo","LGBDT4","LGBDT4_1449.jpeg",-33.57765,115.3064333,NA,1920,1080
"901","2014TowedVideo","LGBDT4","LGBDT4_1451.jpeg",-33.57773333,115.3064667,NA,1920,1080
"902","2014TowedVideo","LGBDT4","LGBDT4_1476.jpeg",-33.57875,115.3061,NA,1920,1080
"903","2014TowedVideo","LGBDT4","LGBDT4_1537.jpeg",-33.5812,115.30485,NA,1920,1080
"904","2014TowedVideo","LGBDT4","LGBDT4_1580.jpeg",-33.5829,115.3037333,NA,1920,1080
"905","2014TowedVideo","LGBDT4","LGBDT4_1608.jpeg",-33.58408333,115.3032333,NA,1920,1080
"906","2014TowedVideo","LGBDT4","LGBDT4_1611.jpeg",-33.58421667,115.3032167,NA,1920,1080
"907","2014TowedVideo","LGBDT4","LGBDT4_1634.jpeg",-33.5851,115.3025667,NA,1920,1080
"908","2014TowedVideo","LGBDT4","LGBDT4_1635.jpeg",-33.58515,115.30255,NA,1920,1080
"909","2014TowedVideo","LGBDT4","LGBDT4_1638.jpeg",-33.58528333,115.3025167,NA,1920,1080
"910","2014TowedVideo","LGBDT4","LGBDT4_1669.jpeg",-33.58655,115.3018333,NA,1920,1080
"911","2014TowedVideo","LGBDT4","LGBDT4_1674.jpeg",-33.58673333,115.3017167,NA,1920,1080
"912","2014TowedVideo","LGBDT4","LGBDT4_1695.jpeg",-33.5875,115.3011167,NA,1920,1080
"913","2014TowedVideo","LGBDT4","LGBDT4_1697.jpeg",-33.58758333,115.3010833,NA,1920,1080
"914","2014TowedVideo","LGBDT4","LGBDT4_1699.jpeg",-33.58766667,115.30105,NA,1920,1080
"915","2014TowedVideo","LGBDT4","LGBDT4_1704.jpeg",-33.58786667,115.3009,NA,1920,1080
"916","2014TowedVideo","LGBDT4","LGBDT4_1721.jpeg",-33.5886,115.3005167,NA,1920,1080
"917","2014TowedVideo","LGBDT4","LGBDT4_1737.jpeg",-33.58921667,115.3001333,NA,1920,1080
"918","2014TowedVideo","LGBDT4","LGBDT4_1749.jpeg",-33.58973333,115.2997833,NA,1920,1080
"919","2014TowedVideo","LGBDT4","LGBDT4_1765.jpeg",-33.59035,115.2993167,NA,1920,1080
"920","2014TowedVideo","LGBDT4","LGBDT4_1825.jpeg",-33.59261667,115.29745,NA,1920,1080
"921","2014TowedVideo","LGBDT4","LGBDT4_1829.jpeg",-33.59278333,115.2973167,NA,1920,1080
"922","2014TowedVideo","LGBDT4","LGBDT4_1834.jpeg",-33.593,115.2972333,NA,1920,1080
"923","2014TowedVideo","LGBDT4","LGBDT4_1844.jpeg",-33.5934,115.2969333,NA,1920,1080
"924","2014TowedVideo","LGBDT4","LGBDT4_1848.jpeg",-33.59356667,115.2968,NA,1920,1080
"925","2014TowedVideo","LGBDT4","LGBDT4_1865.jpeg",-33.59421667,115.29625,NA,1920,1080
"926","2014TowedVideo","LGBDT4","LGBDT4_1889.jpeg",-33.59525,115.29565,NA,1920,1080
"927","2014TowedVideo","LGBDT4","LGBDT4_1896.jpeg",-33.59555,115.2954333,NA,1920,1080
"928","2014TowedVideo","LGBDT4","LGBDT4_1903.jpeg",-33.59581667,115.2952333,NA,1920,1080
"929","2014TowedVideo","LGBDT4","LGBDT4_1914.jpeg",-33.59623333,115.2948833,NA,1920,1080
"930","2014TowedVideo","LGBDT4","LGBDT4_1921.jpeg",-33.59648333,115.29465,NA,1920,1080
"931","2014TowedVideo","LGBDT4","LGBDT4_1926.jpeg",-33.59668333,115.2944667,NA,1920,1080
"932","2014TowedVideo","LGBDT4","LGBDT4_1942.jpeg",-33.59735,115.2939333,NA,1920,1080
"933","2014TowedVideo","LGBDT4","LGBDT4_1946.jpeg",-33.59756667,115.2938833,NA,1920,1080
"934","2014TowedVideo","LGBDT4","LGBDT4_1950.jpeg",-33.59773333,115.2937667,NA,1920,1080
"935","2014TowedVideo","LGBDT4","LGBDT4_1954.jpeg",-33.5979,115.2936333,NA,1920,1080
"936","2014TowedVideo","LGBDT4","LGBDT4_1961.jpeg",-33.5982,115.2934167,NA,1920,1080
"937","2014TowedVideo","LGBDT4","LGBDT4_1968.jpeg",-33.59851667,115.2932,NA,1920,1080
"938","2014TowedVideo","LGBDT4","LGBDT4_1987.jpeg",-33.59923333,115.2924667,NA,1920,1080
"939","2014TowedVideo","LGBDT4","LGBDT4_1999.jpeg",-33.59948333,115.2918,NA,1920,1080
"940","2014TowedVideo","LGBDT4","LGBDT4_2019.jpeg",-33.60035,115.2911,NA,1920,1080
"941","2014TowedVideo","LGBDT4","LGBDT4_2021.jpeg",-33.60043333,115.29105,NA,1920,1080
"942","2014TowedVideo","LGBDT4","LGBDT4_2023.jpeg",-33.60051667,115.2909833,NA,1920,1080
"943","2014TowedVideo","LGBDT4","LGBDT4_2039.jpeg",-33.60118333,115.2903333,NA,1920,1080
"944","2014TowedVideo","LGBDT4","LGBDT4_2042.jpeg",-33.6013,115.2901833,NA,1920,1080
"945","2014TowedVideo","LGBDT4","LGBDT4_2044.jpeg",-33.6014,115.2900833,NA,1920,1080
"946","2014TowedVideo","LGBDT4","LGBDT4_2047.jpeg",-33.60151667,115.29,NA,1920,1080
"947","2014TowedVideo","LGBDT4","LGBDT4_2049.jpeg",-33.60161667,115.2899833,NA,1920,1080
"948","2014TowedVideo","LGBDT4","LGBDT4_2051.jpeg",-33.60171667,115.2899833,NA,1920,1080
"949","2014TowedVideo","LGBDT4","LGBDT4_2072.jpeg",-33.60201667,115.2899667,NA,1920,1080
"950","2014TowedVideo","LGBDT4","LGBDT4_2079.jpeg",-33.602,115.2899667,NA,1920,1080
"951","2014TowedVideo","LGBDT4","LGBDT4_2081.jpeg",-33.602,115.2899667,NA,1920,1080
"952","2014TowedVideo","LGBDT4","LGBDT4_2083.jpeg",-33.602,115.2899667,NA,1920,1080
"953","2014TowedVideo","LGBDT4","LGBDT4_2095.jpeg",-33.60195,115.2900667,NA,1920,1080
"954","2014TowedVideo","LGBDT4","LGBDT4_2114.jpeg",-33.60195,115.2901,NA,1920,1080
"955","2014TowedVideo","LGBDT4","LGBDT4_2122.jpeg",-33.60195,115.2901167,NA,1920,1080
"956","2014TowedVideo","LGBDT4","LGBDT4_2129.jpeg",-33.60193333,115.29015,NA,1920,1080
"957","2014TowedVideo","LGBDT4","LGBDT4_2136.jpeg",-33.60193333,115.29015,NA,1920,1080
"958","2014TowedVideo","LGBDT5","LGBDT5_0893.jpeg",-33.60048333,115.3726333,NA,1920,1080
"959","2014TowedVideo","LGBDT5","LGBDT5_0895.jpeg",-33.60048333,115.3726333,NA,1920,1080
"960","2014TowedVideo","LGBDT5","LGBDT5_0899.jpeg",-33.60021667,115.37225,NA,1920,1080
"961","2014TowedVideo","LGBDT5","LGBDT5_0901.jpeg",-33.60008333,115.3721,NA,1920,1080
"962","2014TowedVideo","LGBDT5","LGBDT5_0914.jpeg",-33.59953333,115.3717167,NA,1920,1080
"963","2014TowedVideo","LGBDT5","LGBDT5_0918.jpeg",-33.5994,115.3716333,NA,1920,1080
"964","2014TowedVideo","LGBDT5","LGBDT5_0928.jpeg",-33.5991,115.3714,NA,1920,1080
"965","2014TowedVideo","LGBDT5","LGBDT5_0932.jpeg",-33.59898333,115.3712833,NA,1920,1080
"966","2014TowedVideo","LGBDT5","LGBDT5_0934.jpeg",-33.59891667,115.3712167,NA,1920,1080
"967","2014TowedVideo","LGBDT5","LGBDT5_0976.jpeg",-33.59748333,115.3703,NA,1920,1080
"968","2014TowedVideo","LGBDT5","LGBDT5_0988.jpeg",-33.59706667,115.3700833,NA,1920,1080
"969","2014TowedVideo","LGBDT5","LGBDT5_0990.jpeg",-33.59698333,115.37005,NA,1920,1080
"970","2014TowedVideo","LGBDT5","LGBDT5_0992.jpeg",-33.5969,115.3700333,NA,1920,1080
"971","2014TowedVideo","LGBDT5","LGBDT5_0995.jpeg",-33.5968,115.3699833,NA,1920,1080
"972","2014TowedVideo","LGBDT5","LGBDT5_1006.jpeg",-33.59643333,115.3698333,NA,1920,1080
"973","2014TowedVideo","LGBDT5","LGBDT5_1027.jpeg",-33.5957,115.36945,NA,1920,1080
"974","2014TowedVideo","LGBDT5","LGBDT5_1029.jpeg",-33.59563333,115.3694333,NA,1920,1080
"975","2014TowedVideo","LGBDT5","LGBDT5_1040.jpeg",-33.59525,115.3692667,NA,1920,1080
"976","2014TowedVideo","LGBDT5","LGBDT5_1051.jpeg",-33.59488333,115.369,NA,1920,1080
"977","2014TowedVideo","LGBDT5","LGBDT5_1053.jpeg",-33.59481667,115.3689667,NA,1920,1080
"978","2014TowedVideo","LGBDT5","LGBDT5_1094.jpeg",-33.5933,115.3679667,NA,1920,1080
"979","2014TowedVideo","LGBDT5","LGBDT5_1103.jpeg",-33.59298333,115.3677167,NA,1920,1080
"980","2014TowedVideo","LGBDT5","LGBDT5_1108.jpeg",-33.5928,115.3676,NA,1920,1080
"981","2014TowedVideo","LGBDT5","LGBDT5_1114.jpeg",-33.59258333,115.3674667,NA,1920,1080
"982","2014TowedVideo","LGBDT5","LGBDT5_1120.jpeg",-33.59236667,115.3673167,NA,1920,1080
"983","2014TowedVideo","LGBDT5","LGBDT5_1136.jpeg",-33.59183333,115.3668333,NA,1920,1080
"984","2014TowedVideo","LGBDT5","LGBDT5_1140.jpeg",-33.5917,115.3667333,NA,1920,1080
"985","2014TowedVideo","LGBDT5","LGBDT5_1142.jpeg",-33.59163333,115.3667,NA,1920,1080
"986","2014TowedVideo","LGBDT5","LGBDT5_1147.jpeg",-33.59145,115.3665833,NA,1920,1080
"987","2014TowedVideo","LGBDT5","LGBDT5_1155.jpeg",-33.59116667,115.3664833,NA,1920,1080
"988","2014TowedVideo","LGBDT5","LGBDT5_1170.jpeg",-33.5906,115.3662167,NA,1920,1080
"989","2014TowedVideo","LGBDT5","LGBDT5_1175.jpeg",-33.59043333,115.3661333,NA,1920,1080
"990","2014TowedVideo","LGBDT5","LGBDT5_1188.jpeg",-33.58993333,115.3658667,NA,1920,1080
"991","2014TowedVideo","LGBDT5","LGBDT5_1189.jpeg",-33.5899,115.36585,NA,1920,1080
"992","2014TowedVideo","LGBDT5","LGBDT5_1195.jpeg",-33.5897,115.36575,NA,1920,1080
"993","2014TowedVideo","LGBDT5","LGBDT5_1205.jpeg",-33.58931667,115.36555,NA,1920,1080
"994","2014TowedVideo","LGBDT5","LGBDT5_1208.jpeg",-33.5892,115.3654833,NA,1920,1080
"995","2014TowedVideo","LGBDT5","LGBDT5_1214.jpeg",-33.58898333,115.3653833,NA,1920,1080
"996","2014TowedVideo","LGBDT5","LGBDT5_1217.jpeg",-33.58888333,115.36535,NA,1920,1080
"997","2014TowedVideo","LGBDT5","LGBDT5_1219.jpeg",-33.58881667,115.3653,NA,1920,1080
"998","2014TowedVideo","LGBDT5","LGBDT5_1231.jpeg",-33.58836667,115.3650167,NA,1920,1080
"999","2014TowedVideo","LGBDT5","LGBDT5_1254.jpeg",-33.58753333,115.3644167,NA,1920,1080
"1000","2014TowedVideo","LGBDT5","LGBDT5_1256.jpeg",-33.58745,115.3643833,NA,1920,1080
"1001","2014TowedVideo","LGBDT5","LGBDT5_1267.jpeg",-33.58705,115.3641833,NA,1920,1080
"1002","2014TowedVideo","LGBDT5","LGBDT5_1278.jpeg",-33.58666667,115.3638833,NA,1920,1080
"1003","2014TowedVideo","LGBDT5","LGBDT5_1283.jpeg",-33.58648333,115.3637167,NA,1920,1080
"1004","2014TowedVideo","LGBDT5","LGBDT5_1285.jpeg",-33.58641667,115.3636667,NA,1920,1080
"1005","2014TowedVideo","LGBDT5","LGBDT5_1310.jpeg",-33.58556667,115.36295,NA,1920,1080
"1006","2014TowedVideo","LGBDT5","LGBDT5_1320.jpeg",-33.58521667,115.3626667,NA,1920,1080
"1007","2014TowedVideo","LGBDT5","LGBDT5_1325.jpeg",-33.58505,115.3625167,NA,1920,1080
"1008","2014TowedVideo","LGBDT5","LGBDT5_1335.jpeg",-33.58468333,115.3622833,NA,1920,1080
"1009","2014TowedVideo","LGBDT5","LGBDT5_1337.jpeg",-33.58461667,115.3622333,NA,1920,1080
"1010","2014TowedVideo","LGBDT5","LGBDT5_1342.jpeg",-33.58446667,115.3621333,NA,1920,1080
"1011","2014TowedVideo","LGBDT5","LGBDT5_1346.jpeg",-33.58431667,115.3620333,NA,1920,1080
"1012","2014TowedVideo","LGBDT5","LGBDT5_1365.jpeg",-33.58361667,115.3616167,NA,1920,1080
"1013","2014TowedVideo","LGBDT5","LGBDT5_1367.jpeg",-33.58355,115.3615833,NA,1920,1080
"1014","2014TowedVideo","LGBDT5","LGBDT5_1369.jpeg",-33.58346667,115.3615333,NA,1920,1080
"1015","2014TowedVideo","LGBDT5","LGBDT5_1386.jpeg",-33.58286667,115.3609667,NA,1920,1080
"1016","2014TowedVideo","LGBDT5","LGBDT5_1388.jpeg",-33.58278333,115.3609333,NA,1920,1080
"1017","2014TowedVideo","LGBDT5","LGBDT5_1396.jpeg",-33.5825,115.3606833,NA,1920,1080
"1018","2014TowedVideo","LGBDT5","LGBDT5_1398.jpeg",-33.58241667,115.3606333,NA,1920,1080
"1019","2014TowedVideo","LGBDT5","LGBDT5_1401.jpeg",-33.58231667,115.3605667,NA,1920,1080
"1020","2014TowedVideo","LGBDT5","LGBDT5_1420.jpeg",-33.58165,115.36,NA,1920,1080
"1021","2014TowedVideo","LGBDT5","LGBDT5_1422.jpeg",-33.58158333,115.3599333,NA,1920,1080
"1022","2014TowedVideo","LGBDT5","LGBDT5_1424.jpeg",-33.58151667,115.3598667,NA,1920,1080
"1023","2014TowedVideo","LGBDT5","LGBDT5_1434.jpeg",-33.5812,115.3596,NA,1920,1080
"1024","2014TowedVideo","LGBDT5","LGBDT5_1439.jpeg",-33.58105,115.3594833,NA,1920,1080
"1025","2014TowedVideo","LGBDT5","LGBDT5_1458.jpeg",-33.58031667,115.3589333,NA,1920,1080
"1026","2014TowedVideo","LGBDT5","LGBDT5_1461.jpeg",-33.58023333,115.3589,NA,1920,1080
"1027","2014TowedVideo","LGBDT5","LGBDT5_1479.jpeg",-33.57955,115.3583667,NA,1920,1080
"1028","2014TowedVideo","LGBDT5","LGBDT5_1486.jpeg",-33.57928333,115.3581167,NA,1920,1080
"1029","2014TowedVideo","LGBDT5","LGBDT5_1505.jpeg",-33.5786,115.3577167,NA,1920,1080
"1030","2014TowedVideo","LGBDT5","LGBDT5_1507.jpeg",-33.57853333,115.3576667,NA,1920,1080
"1031","2014TowedVideo","LGBDT5","LGBDT5_1512.jpeg",-33.57831667,115.3575667,NA,1920,1080
"1032","2014TowedVideo","LGBDT5","LGBDT5_1516.jpeg",-33.57816667,115.35745,NA,1920,1080
"1033","2014TowedVideo","LGBDT5","LGBDT5_1526.jpeg",-33.5778,115.35715,NA,1920,1080
"1034","2014TowedVideo","LGBDT5","LGBDT5_1533.jpeg",-33.57755,115.3569667,NA,1920,1080
"1035","2014TowedVideo","LGBDT5","LGBDT5_1543.jpeg",-33.57718333,115.35665,NA,1920,1080
"1036","2014TowedVideo","LGBDT5","LGBDT5_1545.jpeg",-33.57711667,115.3565833,NA,1920,1080
"1037","2014TowedVideo","LGBDT5","LGBDT5_1548.jpeg",-33.57701667,115.3564833,NA,1920,1080
"1038","2014TowedVideo","LGBDT5","LGBDT5_1549.jpeg",-33.57698333,115.35645,NA,1920,1080
"1039","2014TowedVideo","LGBDT5","LGBDT5_1551.jpeg",-33.5769,115.3564,NA,1920,1080
"1040","2014TowedVideo","LGBDT5","LGBDT5_1554.jpeg",-33.57678333,115.3563,NA,1920,1080
"1041","2014TowedVideo","LGBDT5","LGBDT5_1564.jpeg",-33.57641667,115.3559833,NA,1920,1080
"1042","2014TowedVideo","LGBDT5","LGBDT5_1566.jpeg",-33.57633333,115.3559167,NA,1920,1080
"1043","2014TowedVideo","LGBDT5","LGBDT5_1578.jpeg",-33.57588333,115.3554667,NA,1920,1080
"1044","2014TowedVideo","LGBDT5","LGBDT5_1582.jpeg",-33.57571667,115.3553167,NA,1920,1080
"1045","2014TowedVideo","LGBDT5","LGBDT5_1584.jpeg",-33.57563333,115.35525,NA,1920,1080
"1046","2014TowedVideo","LGBDT5","LGBDT5_1590.jpeg",-33.57541667,115.3550333,NA,1920,1080
"1047","2014TowedVideo","LGBDT5","LGBDT5_1592.jpeg",-33.57535,115.35495,NA,1920,1080
"1048","2014TowedVideo","LGBDT5","LGBDT5_1625.jpeg",-33.57411667,115.3538167,NA,1920,1080
"1049","2014TowedVideo","LGBDT5","LGBDT5_1631.jpeg",-33.57395,115.3535333,NA,1920,1080
"1050","2014TowedVideo","LGBDT5","LGBDT5_1645.jpeg",-33.57345,115.3529833,NA,1920,1080
"1051","2014TowedVideo","LGBDT5","LGBDT5_1650.jpeg",-33.57326667,115.3528167,NA,1920,1080
"1052","2014TowedVideo","LGBDT5","LGBDT5_1654.jpeg",-33.5731,115.3527167,NA,1920,1080
"1053","2014TowedVideo","LGBDT5","LGBDT5_1660.jpeg",-33.57295,115.3525,NA,1920,1080
"1054","2014TowedVideo","LGBDT5","LGBDT5_1673.jpeg",-33.57263333,115.3522333,NA,1920,1080
"1055","2014TowedVideo","LGBDT5","LGBDT5_1676.jpeg",-33.57251667,115.3521667,NA,1920,1080
"1056","2014TowedVideo","LGBDT5","LGBDT5_1690.jpeg",-33.57185,115.3519333,NA,1920,1080
"1057","2014TowedVideo","LGBDT5","LGBDT5_1698.jpeg",-33.5715,115.3518167,NA,1920,1080
"1058","2014TowedVideo","LGBDT5","LGBDT5_1711.jpeg",-33.57098333,115.3514667,NA,1920,1080
"1059","2014TowedVideo","LGBDT5","LGBDT5_1719.jpeg",-33.57066667,115.3512667,NA,1920,1080
"1060","2014TowedVideo","LGBDT5","LGBDT5_1728.jpeg",-33.57035,115.3510333,NA,1920,1080
"1061","2014TowedVideo","LGBDT5","LGBDT5_1735.jpeg",-33.57015,115.35085,NA,1920,1080
"1062","2014TowedVideo","LGBDT5","LGBDT5_1739.jpeg",-33.57003333,115.35075,NA,1920,1080
"1063","2014TowedVideo","LGBDT5","LGBDT5_1776.jpeg",-33.56878333,115.3497833,NA,1920,1080
